OBJECTID,GEOL_CODE_INT,GEOL_CODE,GERMAN,TREE_LEVEL,PARENT_REF
155,15200368,Vlit500368,Cyathulabank (Laufen-Becken),5.0,15200369.0
67,15200390,Vlit500390,Polygene Nagelfluh,4.0,15200308.0
312,15200122,Vlit500122,Wuerttembergica-Schichten,4.0,15200120.0
3261,15206007,Vlit506007,Bergell-Tonalit,2.0,15206003.0
205,15200098,Vlit500098,Chambotte-Formation,3.0,15200097.0
1017,15204037,Vlit504037,Müschauns-Dolomit,2.0,15204030.0
1127,15205066,Vlit505066,Granophyr,2.0,15205065.0
1008,15204028,Vlit504028,Schesaplana-Member,2.0,15204024.0
301,15200383,Vlit500383,Calcaire roux marneux,5.0,15200380.0
305,15200062,Vlit500062,Untere Oolithische Serie (Oolithe Subcompacte),5.0,15200382.0
344,15200085,Vlit500085,Weissenstein-Member,4.0,15200011.0
845,15203114,Vlit503114,Flysch 2b mit sandigen Turbiditen,2.0,15203110.0
1201,15202322,Vlit502322,Grisch-Member,4.0,15202151.0
169,15200387,Vlit500387,Daubrée-Konglomerat,2.0,15200091.0
491,15202046,Vlit502046,Rosenlaui-Marmor,2.0,15202042.0
690,15202239,Vlit502239,Prüsfa-Gneiskomplex,2.0,15202231.0
814,15203087,Vlit503087,Wandfluh-Mikrofazies,3.0,15203082.0
177,15200148,Vlit500148,Narlay-Formation,2.0,15200161.0
286,15200050,Vlit500050,Saulcy-Member,4.0,15200007.0
3154,15202437,Vlit502437,«Calcaire à ciment» (Bifé-Fm.),4.0,15202436.0
3389,15203349,Vlit503349,Terri-Schiefer,1.0,0.0
460,15202014,Vlit502014,Wängen-Kalk,3.0,15202013.0
1026,15204046,Vlit504046,Mingèr-Dolomit,3.0,15204045.0
516,15202071,Vlit502071,Grünten-Member,3.0,15202052.0
3109,15202392,Vlit502392,Sandpass-Formation,3.0,15202142.0
302,15200061,Vlit500061,Obere Acuminata-Schichten,5.0,15200380.0
306,15200199,Vlit500199,Maeandrina-Schichten,5.0,15200382.0
895,15203162,Vlit503162,Prättigau-Schiefer,1.0,0.0
914,15203180,Vlit503180,Tomül-Mélange,1.0,0.0
961,15203217,Vlit503217,Sanalada-Formation,1.0,0.0
763,15203037,Vlit503037,Rodosex-Member,2.0,15203034.0
270,15200116,Vlit500116,Gerstenhübel-Bank,5.0,15200115.0
508,15202063,Vlit502063,Rankweil-Member,3.0,15202052.0
1340,15200546,Vlit500546,Mathod-Sandstein,6.0,15200545.0
173,15200176,Vlit500176,Boluston,2.0,15200091.0
680,15202229,Vlit502229,Uffiern-Diorit,2.0,15202225.0
1185,15202306,Vlit502306,Stöcki-Sandstein,5.0,15202117.0
3100,15202383,Vlit502383,«Oberer Öhrlikalk»,3.0,15202091.0
3215,15203347,Vlit503347,Bruneggjoch-Metabauxit,3.0,15203337.0
698,15202247,Vlit502247,Saure vulkanische und subvulkanische Gesteine,2.0,15202245.0
3204,15203336,Vlit503336,Rhät der Brekzien-Decke,2.0,15203109.0
1251,15200457,Vlit500457,Balmberg-Oolith,6.0,15200190.0
127,15200339,Vlit500339,Heuboden-Äschitannen-Nagelfluh,3.0,15200314.0
264,15200035,Vlit500035,Chestel-Member,4.0,15200005.0
610,15202161,Vlit502161,Grimsel-Granodiorit,2.0,15202157.0
29,15200282,Vlit500282,Leimbach-Bentonit,5.0,15200281.0
654,15202205,Vlit502205,Miéville-Mylonit,3.0,15202204.0
1364,15200571,Vlit500571,Péry-Geröllsande,4.0,15200567.0
3142,15202425,Vlit502425,«Marnes noires pyriteuses»,3.0,15202424.0
631,15202182,Vlit502182,Voralp-Granit,2.0,15202177.0
99,15200313,Vlit500313,Safenwil-Muschelsandstein,5.0,15200312.0
59,15200398,Vlit500398,Randen-Juranagelfluh,5.0,15200302.0
511,15202066,Vlit502066,Brisi-Sandstein,4.0,15202064.0
3153,15202436,Vlit502436,Bifé-Formation,3.0,15202106.0
343,15200083,Vlit500083,Mont-Terri-Member,4.0,15200011.0
992,15204012,Vlit504012,Bardella-Formation,2.0,15204010.0
254,15200028,Vlit500028,Oolithe-Rousse-Member,6.0,15200004.0
466,15202021,Vlit502021,Gemmenalp-Kalk,3.0,15202020.0
319,15200064,Vlit500064,Rothenfluh-Member,4.0,15200009.0
316,15200009,Vlit500009,Passwang-Formation,3.0,15200055.0
274,15200040,Vlit500040,Liesberg-Member,4.0,15200006.0
1061,15204081,Vlit504081,Bellaluna-Member,3.0,15204079.0
1000,15204020,Vlit504020,Agnelli-Formation,1.0,0.0
3402,15203362,Vlit503362,Ri-d'Antabia-Konglomerat,2.0,15203358.0
3112,15202395,Vlit502395,«Roter Seewenkalk»,3.0,15202050.0
3113,15202396,Vlit502396,Untere Götzis-Bank,3.0,15202050.0
1343,15200549,Vlit500549,Molasse Rouge von Monthey,5.0,15200338.0
1062,15205001,Vlit505001,Dolin-Gruppe,1.0,0.0
1100,15205039,Vlit505039,Besazio-Kalk,1.0,0.0
1021,15204041,Vlit504041,Fanez-Dolomit,3.0,15204039.0
123,15200337,Vlit500337,Molasse à Charbon,4.0,15200335.0
240,15200191,Vlit500191,Laufen-Member,5.0,15200188.0
391,15200219,Vlit500219,Unterer Schuttfächer,2.0,15200158.0
1249,15200455,Vlit500455,Calcaire âpre,5.0,15200186.0
749,15203023,Vlit503023,Roter-Sattel-Hartgrund,3.0,15203022.0
1217,15202338,Vlit502338,Alp-Cavradi-Gneiskomplex,2.0,15202231.0
600,15202151,Vlit502151,Mären-Formation,3.0,15202144.0
157,15200364,Vlit500364,Fischschiefer,4.0,15200362.0
1214,15202335,Vlit502335,Chéserys-Gneis,2.0,15202334.0
997,15204017,Vlit504017,Mezzaun-Member,2.0,15204016.0
519,15202074,Vlit502074,Rawil-Member,3.0,15202073.0
1292,15200498,Vlit500498,Seli-Nagelfluh,4.0,15200261.0
314,15200123,Vlit500123,Subfurcatum-Bank,5.0,15200202.0
999,15204019,Vlit504019,Trupchun-Member,2.0,15204016.0
489,15202044,Vlit502044,Mürren-Brekzie,3.0,15202020.0
495,15202050,Vlit502050,Seewen-Formation,2.0,15202047.0
494,15202049,Vlit502049,Amden-Mergel,2.0,15202047.0
74,15200405,Vlit500405,Utzigen-Muschelsandstein,5.0,15200402.0
1290,15200496,Vlit500496,Gabelspitz-Schichten,4.0,15200261.0
1242,15200448,Vlit500448,La-Verrerie-Süsswasserkalk,2.0,15200091.0
3099,15202382,Vlit502382,Palis-Member,3.0,15202079.0
840,15203243,Vlit503243,Rauwacke der Brekzien-Decke,2.0,15203109.0
327,15200010,Vlit500010,Opalinus-Ton,3.0,15200055.0
3071,15200589,Vlit500589,USM-III bis OSM-I,2.0,15200254.0
3390,15203350,Vlit503350,Robiei-Wildflysch,1.0,0.0
3391,15203351,Vlit503351,Pizzo-Castello-Wildflysch,2.0,15203350.0
3392,15203352,Vlit503352,Tamier-Zött-Wildflysch,2.0,15203350.0
3393,15203353,Vlit503353,Alpe-Tamia-Campo-Wildflysch,2.0,15203350.0
3394,15203354,Vlit503354,Teggiolo-Kalkschiefer,1.0,0.0
3395,15203355,Vlit503355,Medola-Quarzit,2.0,15203354.0
3396,15203356,Vlit503356,Pianasciom-Kalkschiefer,2.0,15203354.0
3397,15203357,Vlit503357,Piano-delle-Creste-Sandstein,2.0,15203354.0
3398,15203358,Vlit503358,Antabia-Gruppe,1.0,0.0
3399,15203359,Vlit503359,Vanis-Formation,2.0,15203358.0
3400,15203360,Vlit503360,Sevinera-Marmor,2.0,15203358.0
3401,15203361,Vlit503361,Sevinera-Sandstein,2.0,15203358.0
3188,15203320,Vlit503320,Kristallin der Monte-Leone-Decke,1.0,0.0
334,15200075,Vlit500075,Rietheim-Member,4.0,15200011.0
573,15202127,Vlit502127,Galm-Member,4.0,15202320.0
372,15200216,Vlit500216,Dolomitzone,4.0,15200135.0
1231,15202352,Vlit502352,Oberstafel-Gneis,3.0,15202351.0
674,15202223,Vlit502223,Sädelhorn-Diorit,2.0,15202220.0
723,15202274,Vlit502274,Orthogneis der Lukmanier-Decke,2.0,15202245.0
561,15202115,Vlit502115,Bietenhorn-Member,4.0,15202113.0
38,15200291,Vlit500291,Abtwil-Konglomerat,4.0,15200290.0
238,15200189,Vlit500189,Verena-Member,5.0,15200188.0
663,15202214,Vlit502214,Perrons-Orthogneis,2.0,15202334.0
76,15200407,Vlit500407,Bütschelbach-Nagelfluh,5.0,15200402.0
852,15203121,Vlit503121,Guber-Sandstein,2.0,15203117.0
781,15203054,Vlit503054,Grande-Bonavau-Formation,2.0,15203275.0
3061,15200579,Vlit500579,Obtususton-Formation,3.0,15200056.0
991,15204011,Vlit504011,Saluver-Formation,2.0,15204010.0
1179,15202300,Vlit502300,«Oberer Schrattenkalk»,3.0,15202073.0
1076,15205015,Vlit505015,Como-Konglomerat,2.0,15205010.0
650,15202201,Vlit502201,Ofenhorn-Stampfhorn-Gneiskomplex,2.0,15202194.0
496,15202051,Vlit502051,Choltal-Member,3.0,15202050.0
730,15203005,Vlit503005,Frutigen-Formation,2.0,15203001.0
499,15202054,Vlit502054,Kamm-Bank,4.0,15202053.0
71,15200402,Vlit500402,Belpberg-Formation,4.0,15200308.0
751,15203025,Vlit503025,Rayes-Kalk,3.0,15203022.0
260,15200119,Vlit500119,Moutier-Korallenkalk,6.0,15200118.0
253,15200029,Vlit500029,Bure-Member,6.0,15200004.0
117,15200425,Vlit500425,Gümmenen-Formation,4.0,15200329.0
1315,15200521,Vlit500521,Sulzbach-Nagelfluh,6.0,15200520.0
770,15203044,Vlit503044,Verdy-Member,3.0,15203041.0
1257,15200463,Vlit500463,Diagonalschichtiger Sandstein,4.0,15200144.0
360,15200129,Vlit500129,Muschelkalk,2.0,15200163.0
3212,15203344,Vlit503344,Colerin-Konglomerat,2.0,15203126.0
1180,15202301,Vlit502301,«Unterer Schrattenkalk»,3.0,15202073.0
374,15200137,Vlit500137,Salzlager,4.0,15200135.0
584,15202135,Vlit502135,Besoëns-Formation,2.0,15202134.0
1013,15204033,Vlit504033,Diavel-Formation,2.0,15204030.0
1352,15200558,Vlit500558,Marbach-Member,5.0,15200330.0
1092,15205031,Vlit505031,Scaglia Variegata Lombarda,2.0,15205028.0
506,15202061,Vlit502061,Twäriberg-Bank,4.0,15202053.0
482,15202036,Vlit502036,Euthal-Formation,2.0,15202012.0
315,15200124,Vlit500124,Blagdeni-Schichten,4.0,15200120.0
194,15200096,Vlit500096,Gorges-de-l'Orbe-Formation,3.0,15200092.0
14,15200267,Vlit500267,Hörnligipfel-Nagelfluh,5.0,15200297.0
589,15202140,Vlit502140,Vieux-Emosson-Formation,2.0,15202134.0
874,15203245,Vlit503245,Gets-Ophiolith,2.0,15203141.0
706,15202255,Vlit502255,Permisch verwittertes Kristallin,2.0,15202245.0
409,15200236,Vlit500236,Münsterhalden-Granit,2.0,15200230.0
920,15203252,Vlit503252,Nordpenninische Trias,1.0,0.0
3696,15202475,Vlit502475,Bitschji-Augengneis,5.0,15202329.0
448,15202289,Vlit502289,Val-d'Illiez-Sandstein,4.0,15202009.0
1243,15200449,Vlit500449,La-Charrue-Süsswasserkalk,2.0,15200091.0
452,15202292,Vlit502292,Kistenstöckli-Member,3.0,15202290.0
611,15202162,Vlit502162,Südwestlicher Aare-Granit,2.0,15202157.0
1363,15200570,Vlit500570,Randen-Grobkalk,4.0,15200567.0
3269,15206015,Vlit506015,San-Fedelino-Granit,2.0,15206002.0
750,15203024,Vlit503024,Beaumont-Konglomerat,3.0,15203022.0
57,15200396,Vlit500396,Basler Juranagelfluh,5.0,15200302.0
520,15202075,Vlit502075,Tierwis-Formation,2.0,15202047.0
3062,15200580,Vlit500580,Arietenkalk-Formation,3.0,15200056.0
1356,15200563,Vlit500563,Albstein,4.0,15200300.0
1306,15200512,Vlit500512,Petrefaktenlager,5.0,15200402.0
993,15204013,Vlit504013,Salteras-Formation,2.0,15204010.0
615,15202166,Vlit502166,Windgällen-Formation,2.0,15202164.0
1256,15200462,Vlit500462,Arenicolites-Bank,5.0,15200145.0
1085,15205024,Vlit505024,Bergamo-Flysch,2.0,15205023.0
89,15200391,Vlit500391,Muschelsandstein,4.0,15200311.0
1023,15204043,Vlit504043,Cluozza-Member,3.0,15204039.0
1300,15200506,Vlit500506,Seerücken-Tuffit,5.0,15200297.0
1012,15204032,Vlit504032,Murteret-Dolomit,2.0,15204030.0
754,15203028,Vlit503028,Wildenbach-Member,3.0,15203027.0
935,15203191,Vlit503191,Mondra-Member,2.0,15203186.0
595,15202146,Vlit502146,Schönbüel-Quarzit,4.0,15202145.0
745,15203019,Vlit503019,Chenaux-Rouges-Formation,2.0,15203018.0
93,15200417,Vlit500417,Brüttelen-Muschelnagelfluh,5.0,15200418.0
1059,15204079,Vlit504079,Ruina-Formation,2.0,15204074.0
1325,15200531,Vlit500531,Hünibach-Nagelfluh,5.0,15200320.0
1220,15202341,Vlit502341,Unterwassern-Gneis,3.0,15202267.0
444,15202007,Vlit502007,Engi-Dachschiefer,4.0,15202006.0
373,15200136,Vlit500136,Obere Sufatzone,4.0,15200135.0
728,15203003,Vlit503003,Seron-Formation,2.0,15203001.0
258,15200032,Vlit500032,Vorbourg-Member,6.0,15200004.0
174,15200180,Vlit500180,Glassand,2.0,15200091.0
135,15200378,Vlit500378,Tüllingen-Süsswasserkalk,5.0,15200343.0
1366,15200573,Vlit500573,"Günsberg- und Vellerat-Formation, undifferenziert",4.0,15200160.0
1145,15203261,Vlit503261,Troublon-Kalk,2.0,15203257.0
649,15202200,Vlit502200,Lötschental-Gneiskomplex,2.0,15202194.0
472,15202027,Vlit502027,Küblibad-Member,3.0,15202024.0
574,15202128,Vlit502128,Spitzmeilen-Formation,3.0,15202120.0
501,15202056,Vlit502056,Wannenalp-Bank,4.0,15202053.0
627,15202178,Vlit502178,Brunni-Granit,2.0,15202177.0
4,15200257,Vlit500257,Pfänder-Schichten,3.0,15200255.0
866,15203131,Vlit503131,Gueyraz-Komplex,2.0,15203130.0
252,15200004,Vlit500004,Vellerat-Formation,5.0,15200573.0
932,15203188,Vlit503188,Matse-Member,2.0,15203186.0
406,15200233,Vlit500233,Blauen-Granit,2.0,15200230.0
826,15203097,Vlit503097,Andonces-Member,3.0,15203096.0
361,15200130,Vlit500130,Schinznach-Formation,3.0,15200129.0
161,15200394,Vlit500394,Basisbildungen der USM-J,4.0,15200341.0
1077,15205016,Vlit505016,Malnate-Sandstein,3.0,15205015.0
3262,15206008,Vlit506008,Monte-Bassetta-Quarzdiorit,3.0,15206007.0
1164,15203280,Vlit503280,Wildgrimmi-Member,3.0,15203095.0
284,15200048,Vlit500048,Unter-Erli-Bank,5.0,15200047.0
236,15200027,Vlit500027,La-May-Member,5.0,15200003.0
345,15200086,Vlit500086,Beggingen-Member,4.0,15200011.0
1072,15205011,Vlit505011,Lucino-Konglomerat,2.0,15205010.0
347,15200088,Vlit500088,Schleitheim-Bank,5.0,15200086.0
1358,15200565,Vlit500565,Heliciden-Mergel,4.0,15200300.0
540,15202095,Vlit502095,Gassen-Kalk,3.0,15202093.0
554,15202108,Vlit502108,Reischiben-Formation,3.0,15202106.0
326,15200205,Vlit500205,Comptum-Bank,5.0,15200070.0
380,15200143,Vlit500143,Buntsandstein,2.0,15200163.0
820,15203093,Vlit503093,Chavanette-Member,3.0,15203088.0
66,15200389,Vlit500389,Geröllsande,4.0,15200308.0
332,15200073,Vlit500073,Erlimoos-Bank,5.0,15200071.0
803,15203076,Vlit503076,Spis-Kalk,3.0,15203074.0
1223,15202344,Vlit502344,Alp-Ramosa-Granitgneis,2.0,15202340.0
637,15202188,Vlit502188,Giuv-Syenit,2.0,15202183.0
216,15200015,Vlit500015,Oberer Virgula-Mergel,4.0,15200001.0
3157,15202440,Vlit502440,Praz-Couquain-Formation,3.0,15202106.0
124,15200317,Vlit500317,Cornalle-Sandstein,4.0,15200335.0
279,15200043,Vlit500043,Graitery-Member,4.0,15200007.0
851,15203120,Vlit503120,Obere Tonsteinschichten,3.0,15203119.0
898,15203165,Vlit503165,Eggberg-Formation,2.0,15203162.0
158,15200365,Vlit500365,Foraminiferenmergel,4.0,15200362.0
98,15200312,Vlit500312,Luzern-Formation,4.0,15200311.0
1047,15204067,Vlit504067,Gracilis-Member,2.0,15204063.0
1036,15204056,Vlit504056,Vallatscha-Member,2.0,15204054.0
3156,15202439,Vlit502439,Pereyres-Formation,3.0,15202106.0
56,15200395,Vlit500395,Laufen-Juranagelfluh,5.0,15200302.0
250,15200112,Vlit500112,Crenularis-Member,5.0,15200105.0
697,15202246,Vlit502246,Granitartige Gesteine,2.0,15202245.0
1227,15202348,Vlit502348,Distelgrat-Gneis,3.0,15202346.0
791,15203064,Vlit503064,Malmkalk,2.0,15203269.0
867,15203135,Vlit503135,Foraminiferenschichten,3.0,15203131.0
1355,15200562,Vlit500562,Mittlere Juranagelfluh,4.0,15200300.0
265,15200036,Vlit500036,Caquerelle-Pisolith,5.0,15200035.0
656,15202207,Vlit502207,Pormenaz-Granit,2.0,15202333.0
126,15200338,Vlit500338,Molasse Rouge,4.0,15200335.0
352,15200126,Vlit500126,Klettgau-Formation,3.0,15200125.0
854,15203123,Vlit503123,Basaler Schlieren-Flysch,2.0,15203117.0
661,15202212,Vlit502212,Val-Bérard-Gneiskomplex,2.0,15202334.0
193,15200095,Vlit500095,Russille-Member,4.0,15200093.0
797,15203070,Vlit503070,Rämsi-Member,3.0,15203069.0
10,15200263,Vlit500263,Hegau-Vulkanite,2.0,15200254.0
1149,15203265,Vlit503265,Bonaveau-Kalk,2.0,15203257.0
3091,15202374,Vlit502374,Meierhof-Phyllit,3.0,15202153.0
3093,15202376,Vlit502376,Ruinas-Sandstein,3.0,15202153.0
96,15200420,Vlit500420,Molière-Muschelsandstein,5.0,15200418.0
201,15200153,Vlit500153,Vuache-Formation,2.0,15200161.0
1246,15200452,Vlit500452,Unité Moyenne Calcaire (UMC),4.0,15200101.0
401,15200228,Vlit500228,Ältere Flussablagerungen,3.0,15200159.0
226,15200022,Vlit500022,Creugenat-Schichten,5.0,15200021.0
860,15203129,Vlit503129,Mocausa-Nagelfluh,2.0,15203128.0
1157,15203273,Vlit503273,Stockenflue-Kalk,4.0,15203089.0
1345,15200551,Vlit500551,Tillerée-Schichten,5.0,15200336.0
384,15200147,Vlit500147,Karneol-Horizont,4.0,15200144.0
678,15202227,Vlit502227,Cristallina-Granodiorit,2.0,15202225.0
1285,15200491,Vlit500491,Wedelsandstein-Formation,3.0,15200055.0
473,15202028,Vlit502028,Klimsenhorn-Formation,2.0,15202012.0
340,15200081,Vlit500081,Grünschholz-Member,4.0,15200011.0
881,15203148,Vlit503148,Basisserie,4.0,15203147.0
121,15200335,Vlit500335,USM-I,3.0,15200314.0
3264,15206010,Vlit506010,Jorio-Tonalit,3.0,15206007.0
1328,15200534,Vlit500534,Uerscheli-Formation,4.0,15200335.0
1321,15200527,Vlit500527,Ältere Juranagelfluh,4.0,15200341.0
277,15200055,Vlit500055,Dogger des Juragebirges,2.0,15200162.0
693,15202242,Vlit502242,Gurschen-Gneis,3.0,15202346.0
1351,15200557,Vlit500557,Zone der Schiefermergel (der St.-Gallen-Fm.),5.0,15200309.0
179,15200436,Vlit500436,Poncin-Member,3.0,15200149.0
887,15203154,Vlit503154,Gaschlo-Formation,4.0,15203151.0
1232,15202353,Vlit502353,Ganneretsch-Gneis,3.0,15202351.0
349,15200090,Vlit500090,Hallau-Bank,5.0,15200089.0
3063,15200581,Vlit500581,Angulatenton-Formation,3.0,15200056.0
440,15202287,Vlit502287,Blattengrat-Sandstein,3.0,15202004.0
442,15202005,Vlit502005,Nordhelvetische Flysch-Gruppe,2.0,15202012.0
283,15200047,Vlit500047,Ängistein-Member,4.0,15200007.0
422,15200249,Vlit500249,Laufenburg-Gneiskomplex,3.0,15200246.0
1118,15205057,Vlit505057,Cava Inferiore,2.0,15205053.0
477,15202032,Vlit502032,Bürgen-Formation,2.0,15202012.0
396,15200225,Vlit500225,Säckingen-Granit,2.0,15200220.0
624,15202175,Vlit502175,Tscharren-Formation,2.0,15202164.0
259,15200118,Vlit500118,Günsberg-Formation,5.0,15200573.0
68,15200399,Vlit500399,Jensberg-Schichten,4.0,15200308.0
3224,15204095,Vlit504095,Sprenkel-Schiefer,2.0,15204091.0
1098,15205037,Vlit505037,Grenzposidonienschichten,2.0,15205036.0
3178,15203310,Vlit503310,Embd-Member,3.0,15203183.0
28,15200281,Vlit500281,Zürich-Schichten,4.0,15200262.0
720,15202269,Vlit502269,Migmatit der Ausserbinn-Piz-Cavel-Zone,2.0,15202268.0
529,15202084,Vlit502084,Betlis-Formation,2.0,15202047.0
156,15200363,Vlit500363,Septarienton,4.0,15200362.0
245,15200107,Vlit500107,Letzi-Member,5.0,15200105.0
3169,15203301,Vlit503301,Arblatsch-Sandstein,2.0,15203300.0
224,15200020,Vlit500020,Banné-Member,4.0,15200002.0
1357,15200564,Vlit500564,Graupensand,4.0,15200300.0
505,15202060,Vlit502060,Niederi-Schichten,4.0,15202053.0
237,15200188,Vlit500188,Balsthal-Formation,4.0,15200160.0
333,15200074,Vlit500074,Gipf-Bank,5.0,15200071.0
553,15202107,Vlit502107,Erzegg-Formation,3.0,15202106.0
307,15200200,Vlit500200,Gisliflue-Korallenkalk,5.0,15200382.0
1238,15202359,Vlit502359,Dorénaz-Konglomerat,3.0,15202155.0
883,15203150,Vlit503150,Triesen-Formation,3.0,15203149.0
1037,15204057,Vlit504057,Turettas-Member,2.0,15204054.0
794,15203067,Vlit503067,Mythen-Kieselkalk,3.0,15203066.0
1073,15205012,Vlit505012,Cagno-Sandstein,3.0,15205011.0
3223,15204094,Vlit504094,Varaina-Schiefer,2.0,15204091.0
80,15200409,Vlit500409,Freudenberg-Nagelfluh,5.0,15200309.0
734,15203009,Vlit503009,Grès de Passage,2.0,15203006.0
92,15200416,Vlit500416,Meinisberg-Muschelsandstein,5.0,15200418.0
572,15202126,Vlit502126,Mont-Joly-Formation,3.0,15202120.0
801,15203074,Vlit503074,Stanserhorn-Formation,2.0,15203272.0
195,15200150,Vlit500150,Grand-Essert-Formation,2.0,15200161.0
670,15202221,Vlit502221,Rotondo-Granit,2.0,15202220.0
267,15200039,Vlit500039,Pichoux-Formation,3.0,15200012.0
1349,15200555,Vlit500555,Unter-Lochsiti-Nagelfluh,5.0,15200358.0
137,15200345,Vlit500345,Matzendorf-Süsswasserkalk,5.0,15200343.0
1143,15203259,Vlit503259,Trom-Brekzie,2.0,15203257.0
792,15203065,Vlit503065,Knollenargovien,2.0,15203269.0
877,15203144,Vlit503144,Fanola-Formation,3.0,15203143.0
1270,15200476,Vlit500476,Lochen-Subformation,4.0,15200475.0
819,15203092,Vlit503092,Rubli-Member,3.0,15203088.0
1311,15200517,Vlit500517,Heiden-Member,5.0,15200515.0
104,15200319,Vlit500319,Speer-Formation,4.0,15200335.0
118,15200332,Vlit500332,Molasse Grise de Lausanne,4.0,15200329.0
42,15200295,Vlit500295,OSM-I,3.0,15200255.0
438,15202004,Vlit502004,Südhelvetische Flyscheinheiten,2.0,15202012.0
722,15202273,Vlit502273,Leventina-Gneis,2.0,15202245.0
215,15200014,Vlit500014,Chailley-Member,4.0,15200001.0
563,15202117,Vlit502117,Mols-Member,4.0,15202116.0
1078,15205017,Vlit505017,Rio-dei-Gioghi-Pelite,3.0,15205015.0
807,15203080,Vlit503080,Horngraben-Formation,2.0,15203275.0
658,15202209,Vlit502209,Viséen,2.0,15202357.0
774,15203047,Vlit503047,Rossinière-Formation,2.0,15203275.0
776,15203049,Vlit503049,Combe-du-Pissot-Formation,2.0,15203275.0
3242,15205082,Vlit505082,Stabbiello-Gneis,3.0,15205081.0
902,15203169,Vlit503169,Sassauna-Formation,2.0,15203162.0
1301,15200507,Vlit500507,Meilen-Schichten,4.0,15200262.0
202,15200154,Vlit500154,Alectryonia-Kalk,3.0,15200153.0
1191,15202312,Vlit502312,Serhalten-Flysch,3.0,15202308.0
3186,15203318,Vlit503318,Lebendun-Gneiskomplex,1.0,0.0
1169,15203285,Vlit503285,Voirons-Flysch,1.0,0.0
1176,15203292,Vlit503292,"Simmen-Flysch, undifferenziert",1.0,0.0
1186,15202307,Vlit502307,Infrapräalpines Melange,1.0,0.0
1192,15202313,Vlit502313,Gwürz-Flysch,1.0,0.0
1193,15202314,Vlit502314,Ruestel-Flysch,1.0,0.0
1194,15202315,Vlit502315,Scheidegg-Flysch,1.0,0.0
1198,15202319,Vlit502319,Subalpiner Flysch,1.0,0.0
1207,15202328,Vlit502328,Bäregg-Gneiskomplex,1.0,0.0
1208,15202329,Vlit502329,Gärsthorn-Gneiskomplex,1.0,0.0
1209,15202330,Vlit502330,Sogn-Placi-Gneiskomplex,1.0,0.0
1210,15202331,Vlit502331,Massa-Gneiskomplex,1.0,0.0
1211,15202332,Vlit502332,Mittelvariszische Intrusiva des Aiguilles-Rouges-Massivs,1.0,0.0
1212,15202333,Vlit502333,Frühvariszische Intrusiva des Aiguilles-Rouges-Massivs,1.0,0.0
1213,15202334,Vlit502334,Prävariszisches polyzyklisches Grundgebirge des Aiguilles-Rouges-Massivs,1.0,0.0
3,15200256,Vlit500256,Tannenberg-Schichten,3.0,15200255.0
899,15203166,Vlit503166,Gyrenspitz-Formation,2.0,15203162.0
1226,15202347,Vlit502347,Prato-Gneis,3.0,15202346.0
404,15200231,Vlit500231,Albtal-Granit,2.0,15200230.0
549,15202103,Vlit502103,«Schilt-Kalk»,4.0,15202100.0
31,15200284,Vlit500284,Winterthur-Bentonit,5.0,15200281.0
1264,15200470,Vlit500470,Zementmergel-Formation,3.0,15200012.0
234,15200003,Vlit500003,Courgenay-Formation,4.0,15200160.0
451,15202291,Vlit502291,Ahornen-Member,3.0,15202290.0
32,15200285,Vlit500285,Aeugstertal-Bentonit,5.0,15200281.0
796,15203069,Vlit503069,Gibel-Formation,2.0,15203272.0
3123,15202406,Vlit502406,«Leitoolith»,5.0,15202391.0
1254,15200460,Vlit500460,Brauner Oolith,7.0,15200031.0
864,15203132,Vlit503132,Weissenburg-Flysch,2.0,15203133.0
441,15202288,Vlit502288,Burg-Sandstein,3.0,15202004.0
379,15200142,Vlit500142,Wellendolomit,4.0,15200139.0
1282,15200488,Vlit500488,Gosheim-Formation,3.0,15200055.0
3133,15202416,Vlit502416,Glockhaus-Member,4.0,15202116.0
3143,15202426,Vlit502426,«Calcaires gréso-glauconieux»,3.0,15202424.0
317,15200203,Vlit500203,Dewalquei-Kalk,4.0,15200009.0
994,15204014,Vlit504014,Salamun-Brekzie,2.0,15204010.0
3230,15204101,Vlit504101,Tschima-da-Flix-Granit,2.0,15204091.0
579,15202133,Vlit502133,Stgir-Formation,3.0,15202120.0
762,15203036,Vlit503036,Comba-d'Avau-Member,2.0,15203034.0
1056,15204076,Vlit504076,Tuors-Member,3.0,15204075.0
1235,15202356,Vlit502356,Rueras-Gneiskomplex,2.0,15202355.0
443,15202006,Vlit502006,Matt-Formation,3.0,15202005.0
223,15200019,Vlit500019,Courtedoux-Member,4.0,15200002.0
266,15200037,Vlit500037,Grellingen-Member,4.0,15200005.0
782,15203055,Vlit503055,Chauderon-Formation,2.0,15203275.0
131,15200429,Vlit500429,Obere bunte Molasse,4.0,15200329.0
1215,15202336,Vlit502336,Spät- bis postvariszische Intrusiva des Mont-Blanc-Massivs,1.0,0.0
1216,15202337,Vlit502337,Prävariszisches polyzyklisches Grundgebirge des Mont-Blanc-Massivs,1.0,0.0
1219,15202340,Vlit502340,Prävariszisches polyzyklisches Grundgebirge der Gotthardt-Decke,1.0,0.0
1234,15202355,Vlit502355,Prävariszisches polyzyklisches Grundgebirge der Tavetsch-Decke,1.0,0.0
1236,15202357,Vlit502357,Prä- und Frühvariszische Sedimente und Vulkanite des Aiguilles-Rouges-Massivs,1.0,0.0
