OBJECTID,GEOL_CODE_INT,PARENT_REF,GEOL_CODE,GERMAN,TREE_LEVEL
1025,15203243,15203109.0,Vlit503243,Rauwacke der Brekzien-Decke,2.0
1048,15203244,15203133.0,Vlit503244,Lamperehubel-Sandstein,2.0
1059,15203245,15203141.0,Vlit503245,Gets-Ophiolith,2.0
1092,15203246,15203349.0,Vlit503246,Obere Kalk- und Tonschiefer der Zone Piz Terri - Lunschania,2.0
1100,15203247,0.0,Vlit503247,Gneisquarzit der Zone Piz Terri - Lunschania,1.0
1101,15203248,15203349.0,Vlit503248,Untere Kalk- und Tonschiefer der Zone Piz Terri - Lunschania,2.0
1102,15203249,0.0,Vlit503249,Aul-Marmor,1.0
1103,15203250,0.0,Vlit503250,Dolomitbrekzie (Terri),1.0
1104,15203251,15202277.0,Vlit503251,Lias-Kalk (Grava),4.0
1105,15203252,0.0,Vlit503252,Nordpenninische Trias,1.0
1106,15203253,0.0,Vlit503253,Zervreila-Granitgneis,1.0
1107,15203254,0.0,Vlit503254,Garenstock-Augengneis,1.0
1108,15203255,0.0,Vlit503255,Adula-D.: Glimmerschiefer und Paragneis,1.0
1109,15203256,0.0,Vlit503256,Adula-D.: Amphibolit,1.0
1396,15203257,0.0,Vlit503257,Submédiane-Melange,1.0
1398,15203258,15203257.0,Vlit503258,Truche-Brekzie,2.0
1399,15203259,15203257.0,Vlit503259,Trom-Brekzie,2.0
1400,15203260,15203257.0,Vlit503260,Exergillod-Brekzie,2.0
1401,15203261,15203257.0,Vlit503261,Troublon-Kalk,2.0
1402,15203262,15203257.0,Vlit503262,Zünegg-Knollenkalk,2.0
1403,15203263,15203257.0,Vlit503263,Hauta-Crêtaz-Formation,2.0
1404,15203264,15203257.0,Vlit503264,Pointe-de-l'Au-Brekzie,2.0
1405,15203265,15203257.0,Vlit503265,Bonaveau-Kalk,2.0
1406,15203266,15203257.0,Vlit503266,Sex-du-Tronc-Kalk,2.0
1407,15203267,15203257.0,Vlit503267,Grand-Herba-Kalk,2.0
1408,15203268,0.0,Vlit503268,Oudiou-Formation,1.0
1409,15203269,0.0,Vlit503269,Malm der Klippen-Decke,1.0
1410,15203270,15203039.0,Vlit503270,Albeuve-Serie,3.0
1411,15203271,15203038.0,Vlit503271,Kummli-Schichten,2.0
1412,15203272,0.0,Vlit503272,Dogger der Klippen-Decke,1.0
1413,15203273,15203089.0,Vlit503273,Stockenflue-Kalk,4.0
1414,15203274,15203046.0,Vlit503274,Mieussy-Member,3.0
1415,15203275,0.0,Vlit503275,Lias der Klippen-Decke,1.0
1416,15203276,0.0,Vlit503276,Trias der Klippen-Decke,1.0
1417,15203277,15203276.0,Vlit503277,Pralet-Formation,2.0
1418,15203278,15203277.0,Vlit503278,Balmi-Member,3.0
1419,15203279,15203095.0,Vlit503279,Bodeflue-Member,3.0
1420,15203280,15203095.0,Vlit503280,Wildgrimmi-Member,3.0
1421,15203281,15203096.0,Vlit503281,Untere Rauwacke der Klippen-Decke,3.0
1422,15203282,0.0,Vlit503282,Infrabrèche-Melange,1.0
1423,15203283,0.0,Vlit503283,Wägital-Flysch,1.0
1424,15203284,15203110.0,Vlit503284,"Flysch 5, mit kieseligen Mikrokonglomeraten",2.0
1425,15203285,0.0,Vlit503285,Voirons-Flysch,1.0
1426,15203286,15203285.0,Vlit503286,Boëge-Mergel,2.0
1427,15203287,15203285.0,Vlit503287,Vouan-Konglomerat,2.0
1428,15203288,15203285.0,Vlit503288,Voirons-Sandstein,2.0
1429,15203289,15203133.0,Vlit503289,Praz-Serie,2.0
1430,15203290,15203133.0,Vlit503290,Coicon-Serie,2.0
1431,15203291,15203018.0,Vlit503291,"Couches-Rouges der Klippen-Decke, undifferenziert",2.0
1432,15203292,0.0,Vlit503292,"Simmen-Flysch, undifferenziert",1.0
1433,15203293,15203283.0,Vlit503293,Trepsen-Flysch,2.0
3693,15203294,15203474.0,Vlit503294,Cocco-Gneis,2.0
3694,15203295,0.0,Vlit503295,Verzasca-Gneis,1.0
3695,15203296,0.0,Vlit503296,Vogorno-Gneis,1.0
3696,15203297,15203474.0,Vlit503297,Ruscada-Gneis,2.0
3697,15203298,0.0,Vlit503298,Mergoscia-Gneis,1.0
3698,15203299,15203460.0,Vlit503299,Monte-Rosa-Gneis,3.0
3699,15203300,0.0,Vlit503300,«Arblatsch-Flysch»,1.0
3700,15203301,15203300.0,Vlit503301,Arblatsch-Sandstein,2.0
3701,15203302,15203300.0,Vlit503302,«Arblatsch-Konglomerat»,3.0
3702,15203303,15203300.0,Vlit503303,Spegnas-Formation,2.0
3703,15203304,15203300.0,Vlit503304,Rudnal-Formation,2.0
3704,15203305,15203300.0,Vlit503305,Savognin-Formation,2.0
3705,15203306,15203172.0,Vlit503306,Bleis-Pintgas-Formation,2.0
3706,15203307,15203172.0,Vlit503307,Parnegl-Formation,2.0
3707,15203308,15203172.0,Vlit503308,Danis-Formation,2.0
3708,15203309,15203172.0,Vlit503309,Raschil-Formation,2.0
3709,15203310,15203183.0,Vlit503310,Embd-Member,3.0
3710,15203311,15203460.0,Vlit503311,Bonigersee-Augengneis,3.0
3711,15203312,15203460.0,Vlit503312,Törbel-Gneis,3.0
3712,15203313,0.0,Vlit503313,Lodano-Gneis,1.0
3713,15203314,0.0,Vlit503314,Vergeletto-Gneis,1.0
3714,15203315,0.0,Vlit503315,Cortascia-Gneis,1.0
3715,15203316,0.0,Vlit503316,Forcoletta-Gneis,1.0
3716,15203317,15203474.0,Vlit503317,Matorello-Gneis,2.0
3717,15203318,0.0,Vlit503318,Lebendun-Gneiskomplex,1.0
3718,15203319,0.0,Vlit503319,Sabbione-Sandstein,1.0
3719,15203320,0.0,Vlit503320,Kristallin der Monte-Leone-Decke,1.0
3720,15203321,15203320.0,Vlit503321,Ganter-Gneis,2.0
3721,15203322,15203320.0,Vlit503322,Ritter-Gneis,2.0
3722,15203323,0.0,Vlit503323,Geisspfad-Serpentinit,1.0
3723,15203324,0.0,Vlit503324,Holzerspitz-Gruppe,1.0
3724,15203325,15203324.0,Vlit503325,Holzerspitz-Kalkschiefer,2.0
3725,15203326,0.0,Vlit503326,Fäldbach-Gruppe,1.0
3726,15203327,0.0,Vlit503327,Rinderbach-Formation,1.0
3727,15203328,0.0,Vlit503328,Langenegg-Formation,1.0
3728,15203329,0.0,Vlit503329,Rombach-Formation,1.0
3729,15203330,0.0,Vlit503330,Roffna-Gneis,1.0
3730,15203331,15203330.0,Vlit503331,«Roffna-Porphyr»,2.0
3731,15203332,0.0,Vlit503332,Burgruinen-Gneis,1.0
3732,15203333,15203208.0,Vlit503333,Taspegn-Gneis,2.0
3733,15203334,15203005.0,Vlit503334,Aigremont-Brekzie,3.0
3734,15203335,0.0,Vlit503335,Sulzgrabe-Formation,1.0
3735,15203336,15203109.0,Vlit503336,Rhät der Brekzien-Decke,2.0
3736,15203337,15203272.0,Vlit503337,Siderolithisches Dogger der Klippen-Decke,2.0
3737,15203338,15203097.0,Vlit503338,«Silex-Niveau» (St-Triphon-Fm.),4.0
3738,15203339,15203097.0,Vlit503339,«Mittlere Rauwacke» (St-Triphon-Fm.),4.0
3739,15203340,0.0,Vlit503340,Timun-Komplex,1.0
3740,15203341,15203413.0,Vlit503341,Malenco-Serpentinit,2.0
3741,15203342,15203413.0,Vlit503342,Forno-Amphibolit,2.0
3742,15203343,0.0,Vlit503343,Muretto-Quarzit,1.0
3743,15203344,15203126.0,Vlit503344,Colerin-Konglomerat,2.0
3744,15203345,15203156.0,Vlit503345,Pierre-Avoi-Brekzie,2.0
3745,15203346,15203337.0,Vlit503346,Dréveneuse-Bauxit,3.0
3746,15203347,15203337.0,Vlit503347,Bruneggjoch-Metabauxit,3.0
3952,15203348,0.0,Vlit503348,Karbon der Zone-Houillère,1.0
3953,15203349,0.0,Vlit503349,Terri-Schiefer,1.0
3954,15203350,0.0,Vlit503350,Robiei-Wildflysch,1.0
3955,15203351,15203350.0,Vlit503351,Pizzo-Castello-Wildflysch,2.0
3956,15203352,15203350.0,Vlit503352,Tamier-Zött-Wildflysch,2.0
3957,15203353,15203350.0,Vlit503353,Alpe-Tamia-Campo-Wildflysch,2.0
3958,15203354,0.0,Vlit503354,Teggiolo-Kalkschiefer,1.0
3959,15203355,15203354.0,Vlit503355,Medola-Quarzit,2.0
3960,15203356,15203354.0,Vlit503356,Pianasciom-Kalkschiefer,2.0
3961,15203357,15203354.0,Vlit503357,Piano-delle-Creste-Sandstein,2.0
3962,15203358,0.0,Vlit503358,Antabia-Gruppe,1.0
3963,15203359,15203358.0,Vlit503359,Vanis-Formation,2.0
3964,15203360,15203358.0,Vlit503360,Sevinera-Marmor,2.0
3965,15203361,15203358.0,Vlit503361,Sevinera-Sandstein,2.0
3966,15203362,15203358.0,Vlit503362,Ri-d'Antabia-Konglomerat,2.0
3967,15203363,15203318.0,Vlit503363,Scisti bruni (Lebendun),2.0
3968,15203364,0.0,Vlit503364,Gneiss basale (Lebendun),1.0
3969,15203365,0.0,Vlit503365,Antigorio-Orthogneis,1.0
3970,15203366,15203018.0,Vlit503366,"Couches-Rouges (Falknis, Sulzfluh, Tasna)",2.0
3971,15203367,0.0,Vlit503367,Lagensandkalk,1.0
3972,15203368,15203156.0,Vlit503368,Série schisto-quartzitique (Pierre Avoi),2.0
3973,15203369,15203156.0,Vlit503369,Série conglomératique (Pierre Avoi),2.0
3974,15203370,0.0,Vlit503370,Südegg-Komplex,1.0
3975,15203371,0.0,Vlit503371,Punta-Rossa-Komplex,1.0
3976,15203372,0.0,Vlit503372,Ferret-Schiefer,1.0
3977,15203373,15203349.0,Vlit503373,Terri-Schiefer_Basale,2.0
3978,15203374,0.0,Vlit503374,Lugnez-Schiefer,1.0
3979,15203375,0.0,Vlit503375,Sosto-Schiefer,1.0
3980,15203376,0.0,Vlit503376,Konglomeratgneis (Terri),1.0
3981,15203377,0.0,Vlit503377,Garzott-Brekzie,1.0
3982,15203378,0.0,Vlit503378,Areua-Bruschghorn-Melange,1.0
3983,15203379,0.0,Vlit503379,Albitquarzit der Grava- und Tomül-Decke,1.0
3984,15203380,0.0,Vlit503380,Basale Tonschiefer der Grava- und Tomül-Decke,1.0
3985,15203381,0.0,Vlit503381,Phengitgneis der Aul-Decke,1.0
4210,15203382,15203272.0,Vlit503382,Haute-Pointe-Formation,2.0
4211,15203383,15203275.0,Vlit503383,Brasses-Formation,2.0
4212,15203385,15203299.0,Vlit503385,Macugnaga-Augengneis,4.0
4213,15203386,0.0,Vlit503386,Perm der Zone-Houillère,1.0
4214,15203387,15203386.0,Vlit503387,"Perm der Zone-Houillère, quarzschiefrig",2.0
4215,15203388,15203386.0,Vlit503388,Ricard-Rhyolit,2.0
4216,15203389,15203386.0,Vlit503389,"Perm der Zone-Houillère, konglomeratisch",2.0
4217,15203390,15203348.0,Vlit503390,Série schisto-gréseuse supérieure,2.0
4218,15203391,15203348.0,Vlit503391,Série schisteuse moyenne,2.0
4219,15203392,15203348.0,Vlit503392,Chandoline-Sandstein,2.0
4220,15203393,0.0,Vlit503393,Gälmji-Gneiss,1.0
4221,15203394,0.0,Vlit503394,Scherbadung-Gabbro,1.0
4222,15203395,15203402.0,Vlit503395,Lacerandes-Augengneis,3.0
4223,15203396,15203402.0,Vlit503396,Mont-Mort-Metapelit,3.0
4224,15203397,15203156.0,Vlit503397,Schistes noirs (Pierre Avoi),2.0
4225,15203398,15203372.0,Vlit503398,La-Dotse-Albitkalk,2.0
4226,15203399,15203461.0,Vlit503399,Ginals-Gneis,3.0
4227,15203400,15203405.0,Vlit503400,Kristallin der Berisal-Decke,2.0
4228,15203401,15203400.0,Vlit503401,Augengneis der Berisal-Decke,3.0
4229,15203402,15203405.0,Vlit503402,Kristallin der Ruitor-Decke,2.0
4230,15203403,0.0,Vlit503403,Corno-Gneis,1.0
4231,15203404,15203252.0,Vlit503404,Quarzit der Nordpenninische Trias,2.0
4232,15203405,0.0,Vlit503405,Kristallin des Briançonnais,1.0
4233,15203406,0.0,Vlit503406,Permo-Karbon der Ruitor-Decke,1.0
4234,15203407,15203406.0,Vlit503407,"Permo-Karbon der Ruitor-Decke, konglomeratisch",2.0
4235,15203408,0.0,Vlit503408,Piémont-Glanzschiefer,1.0
4236,15203409,15203408.0,Vlit503409,Metasedimente der Tsaté-Decke,2.0
4237,15203410,15203409.0,Vlit503410,Marmor der Tsaté-Decke,3.0
4238,15203411,15203409.0,Vlit503411,Metaradiolarit der Tsaté-Decke,3.0
4239,15203412,15203408.0,Vlit503412,Metasedimente der Zermatt-Saas-Decke,2.0
4240,15203413,0.0,Vlit503413,Piémont-Ophiolith,1.0
4241,15203414,15203413.0,Vlit503414,Ophiolith der Tsaté-Decke,2.0
4242,15203415,15203414.0,Vlit503415,Mont-des-Ritzes-Metabasalt,3.0
4243,15203416,15203414.0,Vlit503416,Aiguilles-Rouges-d'Arolla-Metagabbro,3.0
4244,15203417,0.0,Vlit503417,Torrembey-Brekzie,1.0
4245,15203418,15203412.0,Vlit503418,Marmor der Zermatt-Saas-Decke,3.0
4246,15203419,15203412.0,Vlit503419,Quarzit der Zermatt-Saas-Decke,3.0
4247,15203420,15203412.0,Vlit503420,Riffelberg-Melange,3.0
4248,15203421,15203412.0,Vlit503421,Glanzschiefer der Zermatt-Saas-Decke,3.0
4249,15203422,15203413.0,Vlit503422,Ophiolith der Zermatt-Saas-Decke,2.0
4250,15203423,15203422.0,Vlit503423,Pfulwe-Metabasalt,3.0
4251,15203424,15203413.0,Vlit503424,Ophiolith der Antrona-Decke,2.0
4252,15203425,15203461.0,Vlit503425,Böshorn-Gneis,3.0
4253,15203426,15203320.0,Vlit503426,Orthogneis der Monte-Leone-Decke,2.0
4254,15203427,15203320.0,Vlit503427,Leukogneis der Monte-Leone-Decke,2.0
4255,15203428,15203320.0,Vlit503428,Hyperaugengneis der Monte-Leone-Decke,2.0
4256,15203429,15203320.0,Vlit503429,Paragneis der Monte-Leone-Decke,2.0
4257,15203430,15203318.0,Vlit503430,"Lebendun-Gneis, arkosisch",2.0
4258,15203431,15203318.0,Vlit503431,"Lebendun-Gneis, konglomeratisch",2.0
4259,15203432,0.0,Vlit503432,Salarioli-Serie,1.0
4260,15203433,15203405.0,Vlit503433,Kristallin der Ruginenta-Decke,2.0
4261,15203434,15203433.0,Vlit503434,Schiefer der Ruginenta-Decke,3.0
4262,15203435,15203433.0,Vlit503435,Paragneis der Ruginenta-Decke,3.0
4263,15203436,15203438.0,Vlit503436,Preja-Formation,2.0
4264,15203437,15203438.0,Vlit503437,Cavalli-Formation,2.0
4265,15203438,0.0,Vlit503438,Furgg-Serie,1.0
4266,15203439,15203460.0,Vlit503439,Mezzalama-Granit,3.0
4267,15203440,15203299.0,Vlit503440,"Monte-Rosa-Orthogneis, grobkörnig",4.0
4268,15203441,15203299.0,Vlit503441,Rottal-Migmatit,4.0
4269,15203442,15203299.0,Vlit503442,"Monte-Rosa-Orthogneis, mylonitisch",4.0
4270,15203443,15203461.0,Vlit503443,Paragneis der Monte-Rosa-Decke,3.0
4271,15203444,15203443.0,Vlit503444,Biotitgneis der Monte-Rosa-Decke,4.0
4272,15203445,15203443.0,Vlit503445,Bändergneis der Monte-Rosa-Decke,4.0
4273,15203446,15203443.0,Vlit503446,Glimmerschiefer der Monte-Rosa-Decke,4.0
4274,15203447,0.0,Vlit503447,Grundberg-Serie,1.0
4275,15203448,15203405.0,Vlit503448,Kristallin der Portjengrat-Decke,2.0
4276,15203449,15203448.0,Vlit503449,Orthogneis der Portjengrat-Decke,3.0
4277,15203450,15203448.0,Vlit503450,Saas-Fee-Augengneis,3.0
4278,15203451,15203448.0,Vlit503451,Almagelhorn-Migmatit,3.0
4279,15203452,15203448.0,Vlit503452,Weissmies-Paragneis,3.0
4280,15203453,15203299.0,Vlit503453,"Monte-Rosa-Orthogneis, mittelkörnig",4.0
4281,15203454,15203405.0,Vlit503454,Stellihorn-Mylonit,2.0
4282,15203455,15203326.0,Vlit503455,Kalkschiefer der Fäldbach-Serie,2.0
4283,15203456,0.0,Vlit503456,Nordpenninischer Dogger,1.0
4284,15203457,0.0,Vlit503457,Nordpenninischer Lias,1.0
4285,15203458,15203252.0,Vlit503458,Dolomit der Nordpenninische Trias,2.0
4286,15203459,0.0,Vlit503459,Valgrande-Paragneis,1.0
4287,15203460,15203405.0,Vlit503460,Variszische Intrusiva des Briançonnais,2.0
4288,15203461,15203405.0,Vlit503461,Prävariszisches Grundgebirge des Briançonnais,2.0
4289,15203462,15203405.0,Vlit503462,Moncucco-Peridotit,2.0
4290,15203463,15203198.0,Vlit503463,Albitaugenschiefer (SOPA) der Adlerflüe-Formation,4.0
4291,15203464,15203198.0,Vlit503464,Bänderamphibolit der Adlerflüe-Formation,4.0
4292,15203465,15203464.0,Vlit503465,Minugrat-Eklogit,5.0
4293,15203466,15203199.0,Vlit503466,Amphibolit des Ergischhorn-Ensembles,4.0
4294,15203467,15203194.0,Vlit503467,Grüngesteine der Distulberg-Formation,4.0
4295,15203468,15203193.0,Vlit503468,Prasinit der Métailler-Formation,4.0
4296,15203469,15203193.0,Vlit503469,Ultramafit der Métailler-Formation,4.0
4297,15203470,15203460.0,Vlit503470,Oberems-Albitgneis,3.0
4298,15203471,0.0,Vlit503471,Permo-Karbon der Maggia-Decke,1.0
4299,15203472,15203471.0,Vlit503472,Perm der Maggia-Decke,2.0
4300,15203473,15203471.0,Vlit503473,Karbon der Maggia-Decke,2.0
4301,15203474,0.0,Vlit503474,Variszische Intrusiva der Maggia-Decke,1.0
4302,15203475,0.0,Vlit503475,Prävariszisches Grundgebirge der Maggia-Decke,1.0
4303,15203476,15203475.0,Vlit503476,Maggia-D.: Paragneis,2.0
4304,15203477,15203475.0,Vlit503477,Bändergneis der Maggia-Decke,2.0
4305,15203478,15203475.0,Vlit503478,Augengneis der Maggia-Decke,2.0
4306,15203479,15203475.0,Vlit503479,Alpigia-Gneis,2.0
4307,15203480,0.0,Vlit503480,Gresso-Someo-Zone,1.0
4308,15203481,0.0,Vlit503481,Pertusio-Zone,1.0
4309,15203482,0.0,Vlit503482,Passo-di-Cristallina-Zone,1.0
4310,15203483,15203482.0,Vlit503483,Lago-Scuro-Formation,2.0
4311,15203484,15203482.0,Vlit503484,Val-Sabbia-Formation,2.0
4312,15203485,15203482.0,Vlit503485,Massari-Formation,2.0
4313,15203486,15203482.0,Vlit503486,Naret-Formation,2.0
4314,15203487,15203422.0,Vlit503487,Breithorn-Serpentinit,3.0
4368,15203488,15203424.0,Vlit503488,Loranco-Amphibolit,3.0
4369,15203489,15203424.0,Vlit503489,Andolla-Eklogit,3.0
4604,15203490,0.0,Vlit503490,Roz-Schiefer,1.0
4605,15203491,0.0,Vlit503491,Ophiolith der Ramosch-Zone,1.0
4606,15203492,15203408.0,Vlit503492,Metasedimente der Arosa-Decke,2.0
4607,15203493,15203236.0,Vlit503493,Totalp-Serpentinit,3.0
4608,15203494,15203235.0,Vlit503494,Maran-Brekzie,4.0
4609,15203495,15203206.0,Vlit503495,Solis-Kalk,2.0
4610,15203496,15203408.0,Vlit503496,Metasedimente der Platta-Decke,2.0
4611,15203497,15203496.0,Vlit503497,Flix-Schichten,3.0
4612,15203498,15203496.0,Vlit503498,Calpionellenkalk der Platta-Decke,3.0
4613,15203499,15203496.0,Vlit503499,Falotta-Radiolarit,3.0
4614,15203500,15203413.0,Vlit503500,Ophiolith der Platta-Decke,2.0
4615,15203501,0.0,Vlit503501,Vignun-Gneis,1.0
4616,15203502,15203408.0,Vlit503502,Metasedimente der Avers-Decke,2.0
4617,15203503,15203413.0,Vlit503503,Ophiolith der Avers-Decke,2.0
4618,15203504,15203366.0,Vlit503504,Brekzie-Formation,2.0
4619,15203505,15203213.0,Vlit503505,Minschun-Brekzie,2.0
4620,15203506,0.0,Vlit503506,Tasna-Altkristallin,1.0
4621,15203507,0.0,Vlit503507,Piz-del-Palo-Gneis,1.0
4622,15203508,0.0,Vlit503508,Truzzo-Granit,1.0
4623,15203509,0.0,Vlit503509,Rebi-Gneis,1.0
4624,15203510,0.0,Vlit503510,Brione-Gabbro,1.0
4625,15203511,0.0,Vlit503511,Gruf-Migmatit,1.0
4626,15203512,0.0,Vlit503512,Adula-D.: Basaler Gneis,1.0
4627,15203513,0.0,Vlit503513,Val-Chironico-Gneis,1.0
4628,15203514,0.0,Vlit503514,Ganna-Gneis,1.0
4629,15203515,0.0,Vlit503515,Adula-D.: Albit-Oligoklasgneis,1.0
4630,15203516,15203511.0,Vlit503516,Sivigia-Gneis,2.0
4631,15203517,0.0,Vlit503517,Aula-Spruga-Gneiskomplex,1.0
4592,15203518,15203413.0,Vlit503518,Lizun-Grünschiefer,2.0
4593,15203519,15203408.0,Vlit503519,Rossi-Formation,2.0
4634,15203520,0.0,Vlit503520,Bosco-Gneis,1.0
4635,15203521,15203520.0,Vlit503521,Batnall-Gneis,2.0
4871,15203522,15203003.0,Vlit503522,"Seron-Formation, Calcschistes zoogènes",3.0
4872,15203523,15203003.0,Vlit503523,"Seron-Formation, Conglomérat moyen",3.0
4873,15203524,15203005.0,Vlit503524,"Frutigen-Formation, Conglomérat intermédiaire",3.0
4875,15203525,15203005.0,Vlit503525,"Frutigen-Formation, Schistes inférieurs",3.0
5161,15203526,15203257.0,Vlit503526,Gips der Zone Submédiane,2.0
5162,15203527,15203276.0,Vlit503527,Karpatischer Keuper,2.0
5163,15203528,15203527.0,Vlit503528,Zwischenmythen-Mergel,3.0
5164,15203529,0.0,Vlit503529,Cenomanbrekzien-Serie,1.0
5165,15203530,0.0,Vlit503530,Bettlerjoch-Brekzie,1.0
5166,15203531,0.0,Vlit503531,Bargella-Brekzie,1.0
5845,15203532,0.0,Vlit503532,Adula-D.: Kalkschiefer und Marmor,1.0
5846,15203533,0.0,Vlit503533,Salahorn-Fm.: Metaplutonit,1.0
5847,15203534,0.0,Vlit503534,Salahorn-Fm.: Paragneis,1.0
5848,15203535,0.0,Vlit503535,Adula-D.: Ultramafitit,1.0
6121,15203536,0.0,Vlit503536,Cima-Lunga-D.: Kalkschiefer und Marmor,1.0
6122,15203537,0.0,Vlit503537,Cima-Lunga-D.: Dolomitmarmor,1.0
6123,15203538,0.0,Vlit503538,Cima-Lunga-D.: Paragneis,1.0
6124,15203539,0.0,Vlit503539,Vacarisc-Gneis,1.0
6125,15203540,0.0,Vlit503540,Rognoi-Gneis,1.0
6126,15203541,0.0,Vlit503541,Cima-Lunga-D.: Granatit,1.0
6127,15203542,0.0,Vlit503542,Cima-Lunga-D.: Amphibolit,1.0
6128,15203543,0.0,Vlit503543,Cima-Lunga-D.: Eklogit,1.0
6129,15203544,0.0,Vlit503544,Cima-Lunga-D.: Ultramafitit,1.0
6130,15203545,0.0,Vlit503545,Personico-Gneis,1.0
6131,15203546,15202273.0,Vlit503546,Leventina-Gneis: oberer Teil,3.0
6132,15203547,15202273.0,Vlit503547,Leventina-Gneis: unterer Teil,3.0
6133,15203548,0.0,Vlit503548,Leventina-D.: Kalksilikatfels,1.0
6134,15203549,0.0,Vlit503549,Leventina-D.: Leukogneis,1.0
6135,15203550,0.0,Vlit503550,Leventina-D.: Paragneis,1.0
6136,15203551,0.0,Vlit503551,Leventina-D.: Amphibolit,1.0
6137,15203552,0.0,Vlit503552,Maggia-D.: Amphibolit,1.0
6138,15203553,0.0,Vlit503553,Simano-D.: Kalkmarmor,1.0
6139,15203554,0.0,Vlit503554,Simano-D.: Dolomitmarmor,1.0
6140,15203555,0.0,Vlit503555,Simano-D.: Paragneis,1.0
6141,15203556,0.0,Vlit503556,Renten-Gneis,1.0
6142,15203557,0.0,Vlit503557,Legiuna-Gneis,1.0
6143,15203558,0.0,Vlit503558,Simano-D.: Amphibolit,1.0
6144,15203559,0.0,Vlit503559,Simano-D.: Ultramafitit,1.0
6145,15203560,0.0,Vlit503560,Alpbach-Schiefer,1.0
6146,15203561,15203236.0,Vlit503561,Arosa-D.: Gabbro,3.0
6147,15203562,0.0,Vlit503562,Klippen-Flysch,1.0
6148,15203563,15203018.0,Vlit503563,Couches-Rouges der ZSK,2.0
6149,15203564,15203283.0,Vlit503564,Wägital-Flysch: oberer Teil (Paläogen),2.0
6150,15203565,15203283.0,Vlit503565,Wägital-Flysch: untererer Teil (Kreide),2.0
6151,15203566,15203283.0,Vlit503566,"Wägital-Flysch: basaler, tektonisierter Teil",2.0
6457,15203567,15203272.0,Vlit503567,Gibel- und Griggeli-Formation,2.0
6458,15203568,15203276.0,Vlit503568,Dolomit der Klippen-Decke,2.0
6459,15203569,15203276.0,Vlit503569,Dolomit und Kalk der Klippen-Decke,2.0
6460,15203570,15203276.0,Vlit503570,Bunter schiefriger Dolomit und Rauwacke der Klippen-Decke,2.0
6461,15203571,15203276.0,Vlit503571,Rauwacke der Klippen-Decke,2.0
6462,15203572,15203276.0,Vlit503572,Gipsmergel und Sandstein der Klippen-Decke,2.0
6463,15203573,15203118.0,Vlit503573,"Schlieren-Sandstein, im Paläogen tektonisch überprägt",3.0
6464,15203574,0.0,Vlit503574,Leimern-Schichten,1.0
6465,15203575,15203276.0,Vlit503575,Rauwacke und Quarzsandstein der Klippen-Decke (basale Trias),2.0
6466,15203576,15203117.0,Vlit503576,Schlieren-Flysch: Hauptmasse (Paläogen),2.0
6467,15203577,15203275.0,Vlit503577,Mittellias der Klippen-Decke,2.0
6468,15203578,15203239.0,Vlit503578,Langel-Member der Zentralschweizer Klippen,4.0
7121,15203579,15203177.0,Vlit503579,Nolla-Tonschiefer: Quarzsandstein,3.0
7115,15203580,15203178.0,Vlit503580,Bärenhorn-Formation: Quarzsandstein,3.0
7117,15203581,0.0,Vlit503581,Kalkiger Tonschiefer der Grava-Decke,1.0
7092,15203582,0.0,Vlit503582,Toniger Kalkschiefer der Grava-Decke,1.0
7110,15203583,0.0,Vlit503583,"Trias der Grava-Decke, undifferenziert",1.0
7401,15203584,15203041.0,Vlit503584,"Soladier- und Verdy-Member, undifferenziert",3.0
7402,15203585,15203275.0,Vlit503585,"Col-de-Tompey- und Bois-de-Luan-Member, undifferenziert",2.0
7403,15203586,15203275.0,Vlit503586,"Heiti- und Rossinière-Formation, undifferenziert",2.0
7404,15203587,0.0,Vlit503587,"Coulaytes-Melange und Cuvigne-Derrey-Formation, undifferenziert",1.0
7405,15203588,0.0,Vlit503588,"Langel- und Col-de-Cordon-Member, undifferenziert",1.0
7406,15203589,15203275.0,Vlit503589,"Grande-Bonavau-Formation und Formation spathique, undifferenziert",2.0
7407,15203590,15203275.0,Vlit503590,"Col-de-Tompey- und Agreblierai-Member, undifferenziert",2.0
7408,15203591,15203088.0,Vlit503591,"Chavanette- und Rubli-Member, undifferenziert",3.0
1166,15204001,0.0,Vlit504001,God-Drosa-Flysch,1.0
1167,15204002,0.0,Vlit504002,Chanèls-Formation,1.0
1168,15204003,0.0,Vlit504003,Lech-Formation,1.0
1169,15204004,0.0,Vlit504004,Emmat-Formation,1.0
1170,15204005,0.0,Vlit504005,Russenna-Formation,1.0
1171,15204006,0.0,Vlit504006,Ammergau-Formation,1.0
1172,15204007,0.0,Vlit504007,Blais-Formation,1.0
1173,15204008,15204007.0,Vlit504008,Plattas-Member,2.0
1174,15204009,0.0,Vlit504009,Ruhpolding-Formation,1.0
1175,15204010,0.0,Vlit504010,Saluver-Gruppe,1.0
1176,15204011,15204010.0,Vlit504011,Saluver-Formation,2.0
1177,15204012,15204010.0,Vlit504012,Bardella-Formation,2.0
1178,15204013,15204010.0,Vlit504013,Salteras-Formation,2.0
1179,15204014,15204010.0,Vlit504014,Salamun-Brekzie,2.0
1180,15204015,15204010.0,Vlit504015,Err-Brekzie,2.0
1181,15204016,0.0,Vlit504016,Allgäu-Formation,1.0
1182,15204017,15204016.0,Vlit504017,Mezzaun-Member,2.0
