OBJECTID,UUID,OPERATOR,DATEOFCREATION,DATEOFCHANGE,CREATION_YEAR,CREATION_MONTH,REVISION_YEAR,REVISION_MONTH,REASONFORCHANGE,OBJECTORIGIN,OBJECTORIGIN_YEAR,OBJECTORIGIN_MONTH,RC_ID,WU_ID,RC_ID_CREATION,WU_ID_CREATION,REVISION_QUALITY,ORIGINAL_ORIGIN,INTEGRATION_OBJECT_UUID,TREE_LEVEL,DESCRIPTION,GEOLCODE
5499,{7F0F1B02-62FA-4D7E-9BAF-8F7B963BBD8B},,2022-05-25 14:43:23.000000,2022-05-25 14:43:23.000000,,,,,,,,,,,,,,,,2.0,Helvetikum: Trias: Rauwacke,15202547
5500,{D4FBEB0D-27D1-43E1-A19B-FBDFFC0FD8F7},,2022-05-25 14:43:24.000000,2022-05-25 14:43:24.000000,,,,,,,,,,,,,,,,2.0,Helvetikum: Trias: Gips,15202548
5501,{824F9E4C-FADF-4317-A887-B6A8C6C75B55},,2022-05-25 14:43:25.000000,2022-05-25 14:43:25.000000,,,,,,,,,,,,,,,,3.0,Baltschieder-Granodiorit: Biotittonalit,15202549
5502,{FD8B3527-1C0E-4FD8-BACF-5F603E457351},,2022-05-25 14:43:26.000000,2022-05-25 14:43:26.000000,,,,,,,,,,,,,,,,3.0,Baltschieder-Granodiorit: Hornblende Biotittonalit,15202550
5503,{6B0E6F8B-AC2B-45FA-A86F-519075D48C13},,2022-05-25 14:43:27.000000,2022-05-25 14:43:27.000000,,,,,,,,,,,,,,,,3.0,Erstfeld-Gneiskomplex: Biotit-Plagioklasgneis,15202551
5504,{560247AC-A6F9-4299-98CA-C40627B2D7F2},,2022-05-25 14:43:28.000000,2022-05-25 14:43:28.000000,,,,,,,,,,,,,,,,3.0,Erstfeld-Gneiskomplex: Orthogneis,15202552
5505,{AF1A0AAC-23C6-4582-BC11-1E0706168A9F},,2022-05-25 14:43:29.000001,2022-05-25 14:43:29.000001,,,,,,,,,,,,,,,,3.0,Erstfeld-Gneiskomplex: Migmatit,15202553
5506,{347139B6-AC2A-4475-B6A1-60B7FAA6C72A},,2022-05-25 14:43:31.000000,2022-05-25 14:43:31.000000,,,,,,,,,,,,,,,,3.0,Guttannen-Gneiskomplex: Paragneis,15202554
5507,{D0A5C3E9-9BF7-4731-B6BC-F018C05AA6D1},,2022-05-25 14:43:32.000000,2022-05-25 14:43:32.000000,,,,,,,,,,,,,,,,3.0,Guttannen-Gneiskomplex: Orthogneis,15202555
5508,{4B1AA753-AA72-4664-9A4D-1D5CC53691DE},,2022-05-25 14:43:33.000000,2022-05-25 14:43:33.000000,,,,,,,,,,,,,,,,3.0,Guttannen-Gneiskomplex: Biotit-Chloritschiefer,15202556
5509,{5DF43731-4F67-4B19-8213-74F2AE8050D3},,2022-05-25 14:43:35.000000,2022-05-25 14:43:35.000000,,,,,,,,,,,,,,,,3.0,Guttannen-Gneiskomplex: Chlorit-Serizitschiefer,15202557
5510,{892871A1-FE29-4B54-A3E4-93FA6535B3B5},,2022-05-25 14:43:36.000000,2022-05-25 14:43:36.000000,,,,,,,,,,,,,,,,3.0,Lötschental-Gneiskomplex: Muskovitgneis,15202558
115,{2A74759E-06FB-4E11-91A0-D141EB93DABF},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Fm. der Granitischen Molasse,15200330
116,{06371D75-5D3B-4782-8447-33F8CA3A211F},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Fm. der Granitischen Molasse: Oberaquitane Mergelzone,15200331
118,{297935BB-7ACB-49AF-BDC2-7AD3D39794BE},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Lausanne-Fm.,15200332
119,{6AE01020-7B2E-4055-8B73-B21F08F5B786},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Lausanne-Fm.: Bois-Genoud-Bentonit,15200333
120,{8E8A06DB-2F22-45F0-AC24-4C95DC9260CC},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Lausanne-Fm.: Cuarny-Sandstein,15200334
121,{EA150941-F472-41A3-8212-9718E15BE236},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,USM-I,15200335
122,{16049D83-F327-4196-A2B3-DEB2420973FD},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Grès et Marnes Gris à Gypse,15200336
123,{6AE8A43F-C9F7-4979-B867-F4849782AB75},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Molasse à Charbon,15200337
126,{9C8D5EEE-CA05-429B-BF7E-3FD1037A850F},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Molasse Rouge,15200338
127,{41301B72-AC55-4653-AE3D-2BE6333AD223},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Heuboden-Äschitannen-Nagelfluh,15200339
128,{0E04C5AE-5293-4A78-A388-BD2A4117ACC8},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Beichlen-Fm.,15200340
129,{F0DFB3EC-4BFC-4036-8DBE-97151EE4239A},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,USM-J,15200341
130,{A0F320C0-7500-4916-A814-7DCB853B5223},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,USM-J: La-Chaux-Süsswasserkalk,15200342
133,{06B07A4B-225A-4096-8A80-A955F3F084C0},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Elsässer Molasse,15200343
134,{BC12FD06-64F7-433B-B9C2-2F7ED1670AF8},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Elsässer Molasse: Delémont-Süsswasserkalk,15200344
137,{6F02226E-7C53-46FC-8431-8792F0034FCA},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Elsässer Molasse: Matzendorf-Süsswasserkalk,15200345
138,{6B682A4D-CB96-4033-8CDE-CB9A17C62331},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Elsässer Molasse: Oensingen-Süsswasserkalk,15200346
136,{9803C427-9302-48E2-9C01-D5587559C3C7},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5.0,Elsässer Molasse: Wynau-Süsswasserkalk,15200347
139,{C6F8C0DD-16FE-4EF9-B9EB-1E78109C856A},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,2.0,UMM (Untere Meeresmolasse),15200348
140,{7541D8BD-619D-47A0-BA68-7BE8FC08997C},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,UMM-III,15200349
8261,{25D04ED3-7F62-478B-B7C4-73AA00521D6B},,2024-10-26 01:20:18.000000,2024-10-26 01:20:18.000000,,,,,,,,,,,,,,,,3.0,OSM: Humlikon-Bentonit,15200691
612,{42E194E8-2D81-408A-9F4B-C7656AD5E427},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,1.0,Habkern-Melange,15202001
613,{FF4AAF2E-A106-481F-91E0-2A9747352529},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,1.0,Sörenberg-Melange,15202002
614,{E54CEF2F-3BEF-439D-85C0-CBB2DCDA8176},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,1.0,Wildhaus-Melange,15202003
623,{32A4DDFC-CEAD-40DC-9EB2-42F81A22593F},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,2.0,Südhelvetischer Flysch,15202004
627,{FAA0DFA3-39F4-4567-A204-C5D267E8E27C},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,2.0,Nordhelvetische Flysch-Gr.,15202005
628,{A6F4C864-330A-4A85-9D40-5E1DC18E9265},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Matt-Fm.,15202006
629,{0D40D27E-8E09-4E3E-A4D5-54EE75EF9BEA},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Matt-Fm.: Engi-Dachschiefer,15202007
630,{2ACEFB8C-7817-4D26-A3FD-EF1EDE9475CC},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Matt-Fm.: Gruontal-Konglomerat,15202008
632,{843E6773-DE33-41B4-9FCC-96DB6023121E},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Elm-Fm.,15202009
631,{AF7E2444-4350-4409-ABC8-10809B9C8FCA},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Matt-Fm.: Gruontal-Konglomerat: Rüschenweid-Bk.,15202010
634,{6B4B306C-B6EC-4BB6-85FE-7F519C1C2812},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Taveyannaz-Fm.,15202011
615,{3230808B-E7F8-4531-85D4-C25BBCD81EF5},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,1.0,Helvetikum: Paläogen,15202012
641,{2E526FF4-5937-44B5-8202-B4DC87734E8F},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,2.0,Stad-Fm.,15202013
645,{42FC98EA-CD3C-45E9-8F8B-D90A290CAB21},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Stad-Fm.: Wängen-Kalk,15202014
642,{F7B3B51C-9A9A-4B95-96EA-FDF6C43FF53A},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Stad-Fm.: Jochstock-Konglomerat,15202015
646,{B449B515-D83A-4E13-854E-76165ACA0A39},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,2.0,Sanetsch-Fm.,15202016
647,{F4D14C46-9056-4BD3-9019-A46305E53605},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Sanetsch-Fm.: Pierredar-Kalk,15202017
648,{6913F77B-E9E8-484F-9411-AF17B783785F},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Sanetsch-Fm.: Tsanfleuron-Mb.,15202018
649,{B9C2F446-A5AE-4F58-8E9A-4497DA34E749},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Sanetsch-Fm.: Diablerets-Mb.,15202019
650,{162088BB-265C-43F0-9985-8ED6C8B9B290},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,2.0,Niederhorn-Fm.,15202020
8167,{0A0874DE-BBF6-489F-A76F-A80596883E8A},,2024-10-26 01:19:34.000000,2024-10-26 01:19:34.000000,,,,,,,,,,,,,,,,4.0,Grafschaft-Schotter,15201621
8168,{1A313E0B-95B7-4015-961C-23FB48BE0958},,2024-10-26 01:19:34.000000,2024-10-26 01:19:34.000000,,,,,,,,,,,,,,,,2.0,"""Mittelterrasse""",15201622
8169,{44E26752-70FF-4724-9D8A-15C3D0064F6B},,2024-10-26 01:19:35.000000,2024-10-26 01:19:35.000000,,,,,,,,,,,,,,,,4.0,Stein-am-Rhein-Stadium,15201593
8170,{39CA1F62-45A9-45F4-B32E-EA1C12138236},,2024-10-26 01:19:35.000000,2024-10-26 01:19:35.000000,,,,,,,,,,,,,,,,2.0,"Hochterrasse, mittleres Niveau",15201624
8171,{28655290-8131-4B27-8AB3-32EF9A97428D},,2024-10-26 01:19:36.000000,2024-10-26 01:19:36.000000,,,,,,,,,,,,,,,,2.0,"Hochterrasse, oberes Niveau",15201625
8172,{BED61937-7DC0-4221-855D-AF7B4EBBAA36},,2024-10-26 01:19:36.000000,2024-10-26 01:19:36.000000,,,,,,,,,,,,,,,,2.0,First-Schotter,15201626
8173,{412EF2A6-8DF4-4771-8DF5-349F887A4F91},,2024-10-26 01:19:37.000000,2024-10-26 01:19:37.000000,,,,,,,,,,,,,,,,2.0,Helltobel-Schotter,15201627
8174,{FCC040ED-ED81-4D5A-9059-53EE8DF84B8D},,2024-10-26 01:19:37.000000,2024-10-26 01:19:37.000000,,,,,,,,,,,,,,,,2.0,Lettenberg-Seesedimente,15201628
8175,{AB6337F7-B98F-46BD-A8CD-89AA9D022CF5},,2024-10-26 01:19:38.000000,2024-10-26 01:19:38.000000,,,,,,,,,,,,,,,,5.0,Stein-am-Rhein-Stand-I,15201594
8176,{1153C635-FE53-478B-9323-F8B97D22A397},,2024-10-26 01:19:38.000000,2024-10-26 01:19:38.000000,,,,,,,,,,,,,,,,2.0,Ursplen-Till,15201630
8177,{2AC72A6A-D033-44C5-8450-AE83A84DADD5},,2024-10-26 01:19:39.000000,2024-10-26 01:19:39.000000,,,,,,,,,,,,,,,,2.0,Äntschberg-Schotter,15201631
8178,{EDC8623E-11B1-4033-A0D5-77E2FF6B63BB},,2024-10-26 01:19:39.000000,2024-10-26 01:19:39.000000,,,,,,,,,,,,,,,,2.0,Oberrüti-Schotter,15201632
8179,{D9795B1A-FF0B-41BB-905E-F8CCE55A82D1},,2024-10-26 01:19:40.000001,2024-10-26 01:19:40.000001,,,,,,,,,,,,,,,,2.0,Neerach-Schotter,15201633
8180,{F137194D-9D6B-434C-A406-21B67C731786},,2024-10-26 01:19:40.000001,2024-10-26 01:19:40.000001,,,,,,,,,,,,,,,,2.0,Bachs-Schotter,15201634
8181,{9A8C512A-E0D6-4B27-A084-9436A015100E},,2024-10-26 01:19:41.000000,2024-10-26 01:19:41.000000,,,,,,,,,,,,,,,,2.0,Steighalden-Schotter,15201635
8182,{67AF8776-F8C1-4245-BE20-FFC462779800},,2024-10-26 01:19:41.000000,2024-10-26 01:19:41.000000,,,,,,,,,,,,,,,,2.0,Mühlbach-Formation,15201636
8183,{1AA7FCA2-4CA0-4D45-9732-5806C34351FB},,2024-10-26 01:19:42.000000,2024-10-26 01:19:42.000000,,,,,,,,,,,,,,,,2.0,Chilchberg-Schotter,15201637
8184,{927AF395-EA78-4185-ACAF-C5B40145C21D},,2024-10-26 01:19:42.000000,2024-10-26 01:19:42.000000,,,,,,,,,,,,,,,,2.0,Frenkendorf-Schotter,15201638
8185,{F7EF7682-F977-4CBD-B6FD-EEA2F4DF122B},,2024-10-26 01:19:42.000000,2024-10-26 01:19:42.000000,,,,,,,,,,,,,,,,2.0,Birstal-Schotter,15201639
8186,{08CAB11B-4832-438B-A478-A750900E98FA},,2024-10-26 01:19:43.000000,2024-10-26 01:19:43.000000,,,,,,,,,,,,,,,,3.0,Schlatt-Formation,15201640
8187,{9B9B79A9-0521-4C19-A2BA-C739CF55F460},,2024-10-26 01:19:43.000000,2024-10-26 01:19:43.000000,,,,,,,,,,,,,,,,4.0,Illmensee-Formation,15201641
8188,{B4952B68-5E76-45C7-A446-34DE05C41370},,2024-10-26 01:19:44.000000,2024-10-26 01:19:44.000000,,,,,,,,,,,,,,,,4.0,Dietmanns-Formation,15201642
8189,{1D5A8D19-6536-4364-9D3B-25012C962F1A},,2024-10-26 01:19:44.000000,2024-10-26 01:19:44.000000,,,,,,,,,,,,,,,,4.0,Hasenweiler-Formation,15201643
8190,{BDCB265B-B481-442A-B704-C09CC79A52F5},,2024-10-26 01:19:45.000000,2024-10-26 01:19:45.000000,,,,,,,,,,,,,,,,4.0,Haseltal-Formation,15201644
8191,{33F33317-F306-4E14-8050-125F5FADFE3F},,2024-10-26 01:19:45.000000,2024-10-26 01:19:45.000000,,,,,,,,,,,,,,,,4.0,"Birndorf-, Laufenburg- und Zeiningen-Vorstoss",15201645
8192,{8879FECC-B456-4593-A91A-1E9821DFD7AE},,2024-10-26 01:19:46.000000,2024-10-26 01:19:46.000000,,,,,,,,,,,,,,,,5.0,Chäppeli-Schotter,15201646
8193,{CAAB6758-BC34-4CDB-A98E-AF2969468F3C},,2024-10-26 01:19:46.000000,2024-10-26 01:19:46.000000,,,,,,,,,,,,,,,,5.0,Leuggern-Schotter,15201647
8194,{077CE8F4-2192-4C5A-9923-FABD5B56EF11},,2024-10-26 01:19:47.000000,2024-10-26 01:19:47.000000,,,,,,,,,,,,,,,,5.0,Zelgli-Schotter,15201648
8195,{B229F99B-AFBA-40D2-9C46-B776F064D11D},,2024-10-26 01:19:47.000000,2024-10-26 01:19:47.000000,,,,,,,,,,,,,,,,5.0,Leibstadt-Schotter,15201649
8196,{1B004AF3-1AAC-4E6C-A79B-AB721526F41D},,2024-10-26 01:19:48.000001,2024-10-26 01:19:48.000001,,,,,,,,,,,,,,,,5.0,Dogern-Schotter,15201650
8197,{9E292A06-204A-4FEF-9EEB-5DCA9B9D4FF5},,2024-10-26 01:19:48.000001,2024-10-26 01:19:48.000001,,,,,,,,,,,,,,,,5.0,Haldenacher-Schotter,15201651
8198,{CF2FEE37-762A-482A-B0B3-B9334687793A},,2024-10-26 01:19:49.000000,2024-10-26 01:19:49.000000,,,,,,,,,,,,,,,,5.0,Allmendwald-Schotter,15201652
8199,{123DEEBF-8D2E-4E15-A39C-72DA3FFD7D6A},,2024-10-26 01:19:49.000000,2024-10-26 01:19:49.000000,,,,,,,,,,,,,,,,5.0,Zürich-Stand-I,15201598
8200,{9605030E-063B-4589-AC0D-D95ED341B207},,2024-10-26 01:19:50.000000,2024-10-26 01:19:50.000000,,,,,,,,,,,,,,,,5.0,Obersäckingen-Schotter,15201654
8201,{10BB500B-FDF6-46B9-80F2-6F7AD5B2F5DB},,2024-10-26 01:19:50.000000,2024-10-26 01:19:50.000000,,,,,,,,,,,,,,,,5.0,Schulerholz-Formation,15201655
8202,{9DD5C807-8267-4415-8295-B0E95849D7A3},,2024-10-26 01:19:51.000000,2024-10-26 01:19:51.000000,,,,,,,,,,,,,,,,5.0,Schachen-Formation,15201656
8203,{31BEB3CF-E7EE-47DB-B2C1-10F11510FBC9},,2024-10-26 01:19:51.000000,2024-10-26 01:19:51.000000,,,,,,,,,,,,,,,,5.0,Schmerlet-Formation,15201657
8204,{D5DE78AC-A54E-4769-8492-A24AE9CCC42E},,2024-10-26 01:19:51.000000,2024-10-26 01:19:51.000000,,,,,,,,,,,,,,,,5.0,Toktri-Formation,15201658
635,{7EC5B636-7790-4542-B69D-747B27DCBD1F},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,2.0,Muot-da-Rubi-Fm.,15202290
636,{84495A6C-F9D2-475A-99E0-2C1350C27FB7},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Muot-da-Rubi-Fm.: Ahornen-Mb.,15202291
637,{84BCA8DD-FA05-405E-B82D-EC3104703DC5},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Muot-da-Rubi-Fm.: Kistenstöckli-Mb.,15202292
638,{8D07BA34-BADB-4D28-BCB4-1378F772364A},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Muot-da-Rubi-Fm.: Ghölzwald-Mb.,15202293
639,{95AC69E0-5AE3-492E-B019-B66591A4B2B8},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Muot-da-Rubi-Fm.: Malor-Mb.,15202294
640,{BA95C4B1-92C9-40CB-B8FD-4A6E366FC951},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Südelgrabe-Melange,15202295
643,{EDABF508-73AA-4BDC-9D15-DCC5E079A1CD},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Stad-Fm.: Kleintal-Konglomerat,15202296
644,{342DBA96-98FD-4EA3-A5F9-EE77EBB69C86},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,Stad-Fm.: Rütenen-Konglomerat,15202297
726,{7DAE4425-586F-48CA-A5C7-505F44F25DB3},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,1.0,Helvetikum: Jura,15202298
1434,{315568F6-782A-4350-A8EF-EFCA679895C2},,2017-04-18 16:50:50.000000,2017-04-18 16:50:50.000000,,,,,,,,,,,,,,,,3.0,Wang-Fm.: Brekzie,15202299
1435,{101A3753-CA08-4331-83F9-78A3EED147CB},,2017-04-18 16:52:12.000000,2017-04-18 16:52:12.000000,,,,,,,,,,,,,,,,3.0,Schrattenkalk-Fm.: Oberer Teil,15202300
1436,{8CAB4B14-68A5-45EA-8A08-B8777EA8E8A1},,2017-04-18 16:53:34.000000,2017-04-18 16:53:34.000000,,,,,,,,,,,,,,,,3.0,Schrattenkalk-Fm.: Unterer Teil,15202301
1437,{7175583F-998C-478B-B7D9-CD25E0717FA2},,2017-04-18 16:54:56.000000,2017-04-18 16:54:56.000000,,,,,,,,,,,,,,,,4.0,Quinten-Fm.: Oberer Quintner Kalk,15202302
1438,{B6099A78-9A62-41EF-8C69-879DA1257460},,2017-04-18 16:56:19.000000,2017-04-18 16:56:19.000000,,,,,,,,,,,,,,,,4.0,Quinten-Fm.: Unterer Quintner Kalk,15202303
1439,{274EB719-C09F-490B-A620-2911C6C3A55F},,2017-04-18 16:57:41.000000,2017-04-18 16:57:41.000000,,,,,,,,,,,,,,,,4.0,Erzegg-Fm.: Planplatte-Eisenoolith,15202304
1440,{35F6F4AB-16B0-4471-BCD2-C8675B73589E},,2017-04-18 16:59:04.000000,2017-04-18 16:59:04.000000,,,,,,,,,,,,,,,,5.0,Bommerstein-Fm.: Geissbach-Konglomerat,15202305
1441,{CB5C72ED-580A-4E33-871B-0FB83854A3BF},,2017-04-18 17:00:26.000000,2017-04-18 17:00:26.000000,,,,,,,,,,,,,,,,5.0,Bommerstein-Fm.: Stöckli-Sandstein,15202306
1442,{6C375DCF-A6DC-4664-BCC3-09F83DED8BBA},,2017-04-18 17:01:49.000000,2017-04-18 17:01:49.000000,,,,,,,,,,,,,,,,1.0,Infrapräalpines Melange,15202307
1443,{F80A6367-6551-43B6-BDEB-28506F164744},,2017-04-18 17:03:11.000000,2017-04-18 17:03:11.000000,,,,,,,,,,,,,,,,2.0,Iberg-Melange,15202308
5511,{BE31E6DA-2E9B-4126-88BA-B01D27575F4E},,2022-05-25 14:43:37.000001,2022-05-25 14:43:37.000001,,,,,,,,,,,,,,,,3.0,Lötschental-Gneiskomplex: Migmatitischer Biotitgneis,15202559
5481,{49585048-7E7E-44E3-8BC0-D1237F6E7998},,2022-05-25 14:43:02.000001,2022-05-25 14:43:02.000001,,,,,,,,,,,,,,,,3.0,Lötschental-Gneiskomplex: Chloritschiefer,15202560
5482,{B86D7230-275A-461A-8C21-20C352D58F93},,2022-05-25 14:43:03.000000,2022-05-25 14:43:03.000000,,,,,,,,,,,,,,,,3.0,Ofenhorn-Stampfhorn-Gneiskomplex: Gebänderter Biotitgneis,15202561
5483,{15F87250-A4F5-4856-A8CE-74FE1B7FE635},,2022-05-25 14:43:04.000000,2022-05-25 14:43:04.000000,,,,,,,,,,,,,,,,3.0,Ofenhorn-Stampfhorn-Gneiskomplex: Migmatit,15202562
5484,{B554401F-7070-4728-B273-4D9553467A5E},,2022-05-25 14:43:05.000000,2022-05-25 14:43:05.000000,,,,,,,,,,,,,,,,3.0,Ofenhorn-Stampfhorn-Gneiskomplex: Biotitgneis,15202563
5485,{7EF100B4-3AA8-4AD1-AAA4-62EA2604698D},,2022-05-25 14:43:06.000000,2022-05-25 14:43:06.000000,,,,,,,,,,,,,,,,3.0,Ofenhorn-Stampfhorn-Gneiskomplex: Orthogneis,15202564
5486,{2A9B7270-EDF6-4CA4-B311-07056ADDE52C},,2022-05-25 14:43:07.000000,2022-05-25 14:43:07.000000,,,,,,,,,,,,,,,,2.0,Bäregg-Gneiskomplex: Mylonitischer Orthogneis,15202565
5487,{441C6CA5-F9E9-4F9F-9D95-1D62D52A1507},,2022-05-25 14:43:09.000000,2022-05-25 14:43:09.000000,,,,,,,,,,,,,,,,2.0,Bäregg-Gneiskomplex: Mylonitischer Paragneis,15202566
5488,{C10F7848-8B79-4C3E-AFC8-6FA7187CDEF8},,2022-05-25 14:43:10.000001,2022-05-25 14:43:10.000001,,,,,,,,,,,,,,,,2.0,Bäregg-Gneiskomplex: Metavulkanite,15202567
5801,{57D56BA9-C521-48F7-8F32-36473914C0E1},,2022-06-23 16:30:30.000000,2022-06-23 16:30:30.000000,,,,,,,,,,,,,,,,3.0,Grimsel-Granodiorit: Aplitische Randfazies,15202568
5802,{492F5A53-F4B6-4EF9-84A0-9BF643FBEBA5},,2022-06-23 16:30:39.000000,2022-06-23 16:30:39.000000,,,,,,,,,,,,,,,,3.0,Voralp-Granit: Saure Randfazies,15202569
5803,{1F7E1506-F26C-4F7B-A9C4-3D5BD64FD709},,2022-06-23 16:30:41.000000,2022-06-23 16:30:41.000000,,,,,,,,,,,,,,,,2.0,Tamina-Gneiskomplex,15202570
5804,{FE6D59A9-4A97-4D64-94E9-96D467CED1EF},,2022-06-23 16:30:43.000000,2022-06-23 16:30:43.000000,,,,,,,,,,,,,,,,3.0,Tamina-Gneiskomplex: Schiefriger Biotitgneis,15202571
5805,{32E719CC-3BCE-4EE2-9E3E-01B8124218F4},,2022-06-23 16:30:45.000000,2022-06-23 16:30:45.000000,,,,,,,,,,,,,,,,3.0,Tamina-Gneiskomplex: Mylonit,15202572
5806,{95F1C8FA-55AC-4CB5-9722-C62C5BF32F21},,2022-06-23 16:30:47.000001,2022-06-23 16:30:47.000001,,,,,,,,,,,,,,,,3.0,Innertkirchen-Migmatit: Marmor,15202573
5807,{8A67E67C-87E8-42F4-9E67-408E712131EE},,2022-06-23 16:30:49.000000,2022-06-23 16:30:49.000000,,,,,,,,,,,,,,,,3.0,Guttannen-Gneiskomplex: Migmatit,15202574
5808,{47CFF1A9-A822-40A0-AF34-AD52C5052250},,2022-06-23 16:30:52.000000,2022-06-23 16:30:52.000000,,,,,,,,,,,,,,,,3.0,Guttannen-Gneiskomplex: Amphibolit-reiche Fazies,15202575
141,{7BAA2032-635E-459E-9BB0-91D3899B4C33},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Horw-Sandstein,15200350
142,{D8B9273E-8A42-41E1-8F0D-495BA3510F8A},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,UMM-II,15200351
143,{979465E6-38CF-4FCF-99C8-7A5381EB08D1},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,4.0,Grisigen-Mergel,15200352
144,{E489515C-664F-4ADD-9000-9A1821004B07},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,3.0,UMM-I,15200353
