OBJECTID,UUID,LITSTRAT_FORMATION_BANK,GEOL_MAPPING_UNIT,CHRONO_TOP,CHRONO_BASE,LITHO_MAIN,LITHO_SEC,LITHO_TER,CORRELATION
1846,{1ED2B334-C728-4872-A0C1-ED6AA40B94E5},15253151.0,15202305.0,15001074.0,15001076.0,15111028.0,,,15285043.0
1847,{26266C71-6678-4495-AD91-7D1E30FAAB6F},15253152.0,15202306.0,15001074.0,15001076.0,15111074.0,15111007.0,,15285043.0
1848,{00BB9F6E-641D-47CE-AA9A-7102DDB20779},15253381.0,15202307.0,15001037.0,15001037.0,15111102.0,15111044.0,15111186.0,15285024.0
1849,{74FB50CB-0A45-4A20-9975-0E14D5E00579},15253367.0,15202308.0,15001035.0,15001035.0,15111132.0,15111102.0,,15285024.0
1850,{F77F57A3-59D6-4662-8CEC-F103647B589F},15253368.0,15202309.0,15001046.0,15001048.0,15111102.0,15111084.0,,15285025.0
2809,{1A68C93A-603D-4BA7-9A81-9AD3D3A05C4E},15253369.0,15202310.0,15001044.0,15001080.0,15111132.0,15111186.0,,15285024.0
2810,{99DD51CF-D71B-4809-8B80-FF54F8F30381},15253370.0,15202311.0,15001035.0,15001051.0,15111090.0,15111132.0,,15285024.0
1851,{34E82013-D6D2-4A62-B338-0A383D554CE7},15253003.0,15202312.0,15001035.0,15001035.0,15111102.0,15111132.0,,15285024.0
1852,{E7A3BB78-6598-4B7B-B9A0-B3BA282566C2},15253371.0,15202313.0,15001029.0,15001029.0,15111102.0,15111079.0,,15285025.0
1853,{4F5B4068-6B21-45E0-B0F2-E9F8BA4A1465},15253004.0,15202314.0,15001044.0,15001045.0,15111079.0,15111123.0,,15285025.0
1854,{34979D77-12B9-4458-85E0-76C575B4A07D},15253372.0,15202315.0,15001029.0,15001029.0,15111132.0,15111090.0,15111052.0,15285025.0
1855,{2CCEF3C7-AD28-4473-85CD-6A0799CDE4BA},15253363.0,15202316.0,15001091.0,15001091.0,15111391.0,,,15287001.0
1856,{AE306EB1-D2FB-4B67-BB6F-B049E96C1033},15253382.0,15202317.0,15001034.0,15001034.0,15111102.0,15111044.0,,15285024.0
1857,{5DA25E49-ED36-4D5B-BFF1-C51815258985},15253383.0,15202318.0,15001037.0,15001051.0,15111102.0,15111044.0,,15285024.0
1858,{054D7722-5EEA-4828-8DA8-A24286F6DFF9},15253175.0,15202319.0,15001034.0,15001037.0,15111102.0,15111074.0,,15285025.0
1145,{E147B6C1-4486-468A-AB14-46A66D01A21A},15253275.0,15202320.0,15001076.0,15001078.0,15111065.0,15111253.0,15111102.0,15285043.0
1859,{5EFE2064-1AB0-44EB-8B97-132C9BB63E60},15253165.0,15202321.0,15001078.0,15001079.0,15111059.0,,,15285043.0
1860,{45A480BC-7303-45EF-AB0F-F529A8229A8C},15253302.0,15202322.0,15001110.0,15001110.0,15111130.0,15111186.0,,15287003.0
1861,{2ED54A53-6358-4CD3-BE6F-B2A079D4ECD7},15253306.0,15202323.0,15001110.0,15001110.0,15111130.0,,,15287003.0
1862,{BD9C2DC1-9A48-4979-B759-48B50717925B},15253296.0,15202324.0,15001110.0,15001110.0,15111005.0,15111044.0,15111130.0,15287003.0
1863,{6C5C83B1-DD77-40CE-BEE6-A2338CB0C4DA},15253177.0,15202325.0,15001093.0,15001093.0,15111028.0,15111044.0,15111102.0,15287003.0
1864,{7030C6DC-A759-446A-AF02-472BE6EDACF7},15253209.0,15202326.0,15001110.0,15001110.0,15111393.0,,,15287003.0
1865,{A8D69750-7032-433A-A340-24DCA96CFA3B},15253221.0,15202327.0,15001117.0,15001121.0,15111354.0,,,15287003.0
1866,{B19D49B0-10CD-4C30-86AF-465D54A6AD57},15253262.0,15202328.0,15001091.0,15001136.0,15111510.0,15111542.0,15111410.0,15287009.0
1867,{EE08A99E-8DAA-4E50-8AD3-D6BA83A503BB},15253264.0,15202329.0,15001091.0,15001136.0,15111516.0,,,15287009.0
1868,{6E0356A3-D175-412B-83BA-61A55C440184},15253269.0,15202330.0,15001091.0,15001136.0,15111510.0,15111579.0,15111614.0,15287009.0
1869,{9427F6D3-0D33-4CE7-AF43-0B5237798E3D},15253268.0,15202331.0,15001091.0,15001136.0,15111537.0,15111559.0,15111630.0,15287009.0
3678,{3F24F6FF-892B-4600-95AA-35660EC336CD},,15206089.0,15001002.0,15001136.0,15111470.0,,,
3689,{BB337483-578D-4F49-AC19-42B47634FCCA},,15206090.0,15001002.0,15001136.0,15111478.0,,,
3447,{45477580-2B52-48FA-BD0D-3F1BF8E3E48F},,15206091.0,15001091.0,15001136.0,15111531.0,,,15287001.0
3457,{B777E2A3-BB88-4688-B855-E5E3FE2830BB},,15206092.0,15001091.0,15001136.0,15111521.0,,,15287001.0
3653,{1FDD151F-3D9F-4445-8807-FE1F326B26F6},,15206093.0,15001091.0,15001136.0,15111524.0,,,15287001.0
3486,{81653EA8-C7B7-4F45-A41B-420CD59DFF17},,15206094.0,15001091.0,15001136.0,15111520.0,,,15287001.0
3461,{D2244F56-E4CD-4087-9743-2B2D99E37934},,15206095.0,15001091.0,15001136.0,15111544.0,,,15287001.0
3587,{A0117AD3-6CE5-4DCA-B6F1-2514DFE682D4},,15206096.0,15001049.0,15001136.0,15111456.0,,,
3589,{8495A42A-4BF2-4F9D-93F7-9EA437BE9687},,15206097.0,15001049.0,15001136.0,15111630.0,,,15287001.0
3592,{61F53003-6BF6-4297-AF4C-152A940DB2CF},,15206098.0,15001049.0,15001136.0,15111632.0,,,15287001.0
3595,{456FAEFD-A3E2-41D6-8FBA-836C4793EB59},,15206099.0,15001049.0,15001136.0,15111368.0,,,
3598,{1BFB88AD-CAAA-47E2-8281-94B68D97809B},,15206100.0,15001093.0,15001093.0,15111044.0,15111028.0,15111348.0,15287003.0
3603,{21101DD6-252F-4529-935C-5F8ABDE991F9},,15206101.0,15001049.0,15001091.0,15111489.0,,,
3663,{DF701A3B-1EA7-4D95-BF54-6D60178AA92D},,15206103.0,15001093.0,15001119.0,15111028.0,15111044.0,15111089.0,15287003.0
4420,{396B3965-39C8-4C1A-8A12-1E4CE194F861},,15206104.0,15001002.0,15001091.0,15111589.0,,,
4421,{AD2545E8-37DD-4654-9869-70FC6F2A185D},,15206105.0,15001002.0,15001091.0,15111044.0,,,15285001.0
3633,{B27D7589-972F-464A-BB52-A7B164025D5D},,15206106.0,15001049.0,15001136.0,15111614.0,,,
3637,{14F99BD6-7B2C-4868-A33E-4FCB1C055116},,15206107.0,15001049.0,15001049.0,15111313.0,,,15285001.0
3643,{859611B3-7BD4-4D6E-95A8-5110656C986B},,15206108.0,15001002.0,15001091.0,15111186.0,,,15285001.0
3649,{7A5F681E-EDA2-477C-8BC3-253999C5ED7D},,15206109.0,15001049.0,15001136.0,15111546.0,,,
3584,{E8F7F667-83AA-4A71-9E1E-F96CADA4B52B},,15206110.0,15001091.0,15001136.0,15111510.0,15111565.0,15111630.0,15287009.0
3585,{A48EDA4E-C496-4BB3-93DB-97B10E73380F},,15206111.0,15001049.0,15001136.0,15111565.0,,,
3586,{EA303F74-057D-428A-BCC5-BF0DC0577367},,15206112.0,15001091.0,15001136.0,15111515.0,,,15287001.0
4427,{918B6EC5-035F-47D2-ABEE-C14D036E0C0D},,15206113.0,15001012.0,15001012.0,15111186.0,,,15285001.0
5089,{93EFFC96-D63A-431E-9E2E-D64B2C3609C5},,15206114.0,15001013.0,15001029.0,15111123.0,,,15285024.0
5373,{C9F0B781-B0E2-431D-929F-56E7FF3A59E2},,15206115.0,15001029.0,15001051.0,15111044.0,15111089.0,,15285025.0
6339,{8332CD1C-B21B-48AA-BD24-C2D2BE40C6D5},,15206116.0,15001058.0,15001066.0,15111230.0,,,15285001.0
6340,{AE61E74E-C9D9-48A5-9CB4-327669CD1C56},,15206117.0,15001080.0,15001080.0,15111074.0,,,15285001.0
7319,{15427726-CC19-4E78-AE66-1190CCBBBCEB},,15206118.0,15001002.0,15001049.0,15111132.0,,,15285001.0
8889,{E8FC0FEF-872F-4E41-95B7-A4D436083D2C},,15206119.0,15001002.0,15001152.0,15111346.0,,,
210,{1C986D43-28FB-4AFB-8D63-885D7EABD120},15251059.0,15200001.0,15001067.0,15001068.0,15111229.0,15111277.0,15111269.0,15285039.0
176,{F0E8D6F1-6BCE-4FE7-A688-3C561077709C},15251063.0,15200002.0,15001068.0,15001068.0,15111229.0,15111196.0,15111132.0,15285039.0
39,{20797BEC-9F3F-4286-BBF1-B7E0B6381133},15251093.0,15200003.0,15001068.0,15001069.0,15111229.0,15111215.0,,15285039.0
223,{20013071-408A-4ED4-8D6C-93F44F5AE83A},15251116.0,15200004.0,15001069.0,15001069.0,15111221.0,15111229.0,15111132.0,15285039.0
200,{6E1487B2-6921-49A1-819F-F42C8121CE6D},15251126.0,15200005.0,15001069.0,15001069.0,15111214.0,15111240.0,15111190.0,15285039.0
13,{05445500-539E-4FE4-BBFA-F58D332F9D2A},15251139.0,15200006.0,15001069.0,15001069.0,15111112.0,15111132.0,15111202.0,15285039.0
103,{35ADF386-AB9F-49BD-8A4C-4CD2E5393138},15251148.0,15200007.0,15001071.0,15001072.0,15111132.0,15111206.0,15111133.0,15285043.0
93,{C029D4ED-B268-4195-9B0B-B67C8401B763},15251162.0,15200008.0,15001072.0,15001073.0,15111240.0,15111196.0,15111132.0,15285043.0
159,{7089F279-CAC3-4B31-8E75-4872DD3DEB6B},15251190.0,15200009.0,15001072.0,15001074.0,15111102.0,15111137.0,15111248.0,15285043.0
155,{6903B9E8-2372-47C1-BD53-D8408E399DC8},15251206.0,15200010.0,15001074.0,15001076.0,15111102.0,15111170.0,15111092.0,15285042.0
202,{6D221A31-24C4-4F6B-992C-912F2A871514},15251207.0,15200011.0,15001076.0,15001079.0,15111132.0,15111186.0,15111056.0,15285043.0
123,{4B3ED2D0-6F0E-44FE-832D-CD5BB4383E70},,15200012.0,15001067.0,15001069.0,15111186.0,15111132.0,,15285039.0
229,{193290EA-6926-4CC2-B7AD-3A7BA2073AAD},15251060.0,15200013.0,15001067.0,15001067.0,15111229.0,15111277.0,,15285039.0
33,{544E42FF-61EB-449A-A214-C707968BB763},15251061.0,15200014.0,15001067.0,15001068.0,15111277.0,15111269.0,15111196.0,15285039.0
149,{4F1CA3A1-2763-48CA-9E37-777DA5B4BFA3},15251062.0,15200015.0,15001068.0,15001068.0,15111133.0,,,15285039.0
79,{E421C796-A4A5-4E4B-82C9-A2C13CF1B16B},15251065.0,15200016.0,15001068.0,15001068.0,15111196.0,,,15285039.0
1170,{BA5E7481-855B-4845-B660-531CC296F3DA},15251066.0,15200017.0,15001068.0,15001068.0,15111196.0,,,15285039.0
216,{E1C935B9-B14B-49BC-A52F-E42EA633786E},15251067.0,15200018.0,15001068.0,15001068.0,15111133.0,,,15285039.0
40,{5D35D43F-92D2-41B6-B793-A3B4ACD2C393},15251068.0,15200019.0,15001068.0,15001068.0,15111196.0,,,15285039.0
12,{6D4208C1-3228-4A84-909E-57D18E5C820A},15251069.0,15200020.0,15001068.0,15001068.0,15111133.0,15111221.0,,15285039.0
221,{8C2FF938-8097-4745-A04A-0053F274A1D0},15251070.0,15200021.0,15001068.0,15001068.0,15111229.0,15111221.0,,15285039.0
43,{30D0FED1-D6E7-46B8-8EB0-339F98986F8E},15251071.0,15200022.0,15001068.0,15001068.0,15111133.0,15111221.0,,15285039.0
52,{8ED8BFB4-8911-417D-84C8-C7E0DE2632F3},15251072.0,15200023.0,15001068.0,15001068.0,15111229.0,15111214.0,15111132.0,15285039.0
38,{831EFF72-EB5D-4A1E-9810-6EE64DBDD167},15251073.0,15200024.0,15001068.0,15001068.0,15111214.0,15111229.0,15111189.0,15285039.0
41,{2040A6D3-3B56-4AC5-8946-6D1AE43D3148},15251076.0,15200025.0,15001068.0,15001068.0,15111132.0,15111229.0,,15285039.0
172,{9C913D99-AC50-4A47-A1CF-AFFD541C9598},15251094.0,15200026.0,15001068.0,15001068.0,15111215.0,15111189.0,,15285039.0
114,{FCB7D49F-9B99-4226-A9CE-776B3E5DB9D8},15251095.0,15200027.0,15001068.0,15001069.0,15111229.0,,,15285039.0
154,{9385C955-6826-4167-8A85-0506620EE95C},15251118.0,15200028.0,15001069.0,15001069.0,15111240.0,,,15285039.0
30,{65F1099F-B297-4D6E-8650-69AF67A3146E},15251117.0,15200029.0,15001069.0,15001069.0,15111142.0,,,15285039.0
92,{83AE2FED-C7F5-49A1-8A9E-D405D3520DA9},15251119.0,15200030.0,15001069.0,15001069.0,15111236.0,,,15285039.0
180,{A22AAE52-B1E6-4B82-9854-3A0A8F07B4EE},15251120.0,15200031.0,15001069.0,15001069.0,15111222.0,15111196.0,,15285039.0
228,{F3D8E9BE-940A-4B1D-804A-CCC65E74E56D},15251123.0,15200032.0,15001069.0,15001069.0,15111229.0,,,15285039.0
206,{E380ABAD-9951-400C-809E-A6F8984F34CB},15251127.0,15200033.0,15001069.0,15001069.0,15111240.0,15111214.0,,15285039.0
28,{4446DC1D-B47E-4055-A9E8-07E5C966E547},15251128.0,15200034.0,15001069.0,15001069.0,15111217.0,15111214.0,,15285039.0
1997,{EA1CC7E8-2582-406C-A220-3D3EA364E3AF},15255104.0,15203021.0,15001044.0,15001045.0,15111270.0,15111028.0,,15285031.0
1998,{976652BA-0A9A-441D-B910-584C39550FC3},15255105.0,15203022.0,15001052.0,15001052.0,15111229.0,15111132.0,,15285031.0
1999,{3AB915EB-968B-4B25-88D1-F86D51C5E19C},15255106.0,15203023.0,15001047.0,15001052.0,15111270.0,,,15285031.0
2000,{B0BE806D-F5A1-41F7-BC74-C02FF97E62AF},15255107.0,15203024.0,15001052.0,15001052.0,15111028.0,,,15285031.0
2001,{A4F63F36-254A-4B60-876F-90242418C09B},15255108.0,15203025.0,15001052.0,15001052.0,15111196.0,,,15285031.0
2002,{33613EE2-600B-4DCC-AE80-BC32A11AECEB},15255109.0,15203026.0,15001052.0,15001052.0,15111186.0,15111102.0,,15285031.0
2003,{C9F3F201-7F43-4E3F-A696-30D1689C5D54},15255110.0,15203027.0,15001054.0,15001056.0,15111229.0,15111221.0,,15285031.0
2004,{1556025A-44ED-4CA6-9A65-8B5A7251B52B},15255111.0,15203028.0,15001054.0,15001054.0,15111186.0,15111271.0,15111168.0,15285031.0
2005,{A0329C0A-048A-422D-BB44-277C6E0B6CAE},15255112.0,15203029.0,15001054.0,15001054.0,15111207.0,,,15285031.0
2006,{0E976F0C-A582-4E74-8D79-DE4F018F5211},15255113.0,15203030.0,15001054.0,15001056.0,15111186.0,15111271.0,15111102.0,15285031.0
2007,{B2BD972F-75A8-4C73-A9E0-EB30425EE876},15255114.0,15203031.0,15001056.0,15001056.0,15111271.0,15111132.0,,15285031.0
2008,{DF1A5D45-0B17-4863-B4D9-D3F3F926BD74},15255115.0,15203032.0,15001056.0,15001056.0,15111186.0,,,15285031.0
2009,{A6611596-B084-49A6-BCF6-43CB19BF88D4},15255116.0,15203033.0,15001056.0,15001056.0,15111189.0,,,15285031.0
2010,{A7688DF1-2C07-4A30-A9FB-F73C60C24367},15255117.0,15203034.0,15001056.0,15001060.0,15111271.0,15111135.0,,15285030.0
2011,{B22E60BF-47A5-423C-BB79-BD499F9B98DC},15255118.0,15203035.0,15001056.0,15001057.0,15111229.0,15111132.0,,15285030.0
2012,{890A506F-2257-45FC-AB96-81BA7E1D2379},15255119.0,15203036.0,15001059.0,15001060.0,15111132.0,15111225.0,15111209.0,15285030.0
2013,{09AAAF0A-126C-4A14-B5FD-4A12E6201B12},15255120.0,15203037.0,15001060.0,15001060.0,15111269.0,15111133.0,15111192.0,15285030.0
2014,{AC822EAB-BBD7-4844-A49A-C711F350232B},15255121.0,15203038.0,15001061.0,15001064.0,15111234.0,15111132.0,,15285030.0
2015,{1DD66A2C-FCF3-4821-A9C0-1C6CBD673E60},15255129.0,15203039.0,15001064.0,15001068.0,15111229.0,15111239.0,15111196.0,15285039.0
2016,{6115C9A1-C4F0-4CA3-BF14-0F30DEA3EF03},15255131.0,15203040.0,15001069.0,15001069.0,15111271.0,15111209.0,15111132.0,15285039.0
2017,{56FCFC1C-451E-415D-A2CB-ABFA98EB8698},15255140.0,15203041.0,15001071.0,15001076.0,15111221.0,15111168.0,,15285042.0
2018,{262746BA-1A4F-4C64-A310-881481C4CEC7},15255141.0,15203042.0,15001071.0,15001071.0,15111252.0,15111266.0,15111132.0,15285042.0
2019,{484A114F-B45C-442B-A7D9-B4D27E7950E0},15255142.0,15203043.0,15001072.0,15001073.0,15111132.0,15111253.0,15111240.0,15285042.0
2020,{0F202B5B-9298-42DA-9421-489A172F2F89},15255143.0,15203044.0,15001073.0,15001073.0,15111271.0,15111168.0,,15285042.0
2021,{CA9ECC0A-0BE5-4C9B-B73D-709D1EA1BD5F},15255144.0,15203045.0,15001074.0,15001076.0,15111168.0,15111271.0,,15285042.0
2022,{7EEE944D-7376-4666-AD10-B004674A9A95},15255145.0,15203046.0,15001072.0,15001073.0,15111229.0,15111248.0,15111240.0,15285040.0
2023,{FCAEF224-D45D-44F9-AA2C-1644F17F82C6},15255150.0,15203047.0,15001074.0,15001076.0,15111266.0,,,15285043.0
2024,{951FEA7A-8DD8-4503-BF1F-4510C3D35916},15255151.0,15203048.0,15001073.0,15001078.0,15111132.0,15111209.0,,15285042.0
2025,{F954E744-876C-4FE6-9B87-DB6662847BD8},15255152.0,15203049.0,15001076.0,15001076.0,15111125.0,15111209.0,15111139.0,15285040.0
2026,{E1E0E66F-0454-46F4-B8F3-0E08391653D2},15255153.0,15203050.0,15001076.0,15001076.0,15111209.0,15111139.0,,15285040.0
2027,{3DD43B5C-D3FA-45C6-9093-B8BF8A03C4DB},15255154.0,15203051.0,15001076.0,15001076.0,15111135.0,15111186.0,,15285040.0
2028,{6CD9A7BC-F420-4708-9856-4AE89F6F1F1D},15255155.0,15203052.0,15001077.0,15001077.0,15111209.0,15111168.0,,15285043.0
2029,{03C78E41-1322-4C36-8813-254433C4136A},15255156.0,15203053.0,15001077.0,15001077.0,15111260.0,15111168.0,,15285043.0
2030,{F7A2FF50-60DE-449B-B89C-D724EC4E35F4},15255157.0,15203054.0,15001078.0,15001078.0,15111266.0,15111204.0,,15285043.0
2031,{251D8029-F566-43B9-922C-754B06B81D84},15255158.0,15203055.0,15001077.0,15001078.0,15111213.0,15111168.0,,15285043.0
2032,{AAFCB067-DE09-4C7E-A97A-8A4B9F7086FF},15255159.0,15203056.0,15001079.0,15001079.0,15111229.0,15111240.0,,15285043.0
2033,{692E7223-F227-45BA-8304-AC8A5F2611F7},15255161.0,15203057.0,15001079.0,15001079.0,15111229.0,15111248.0,15111132.0,15285043.0
2034,{45153BA8-617F-4C34-B6B7-F8DB9D2CD271},15255160.0,15203058.0,15001079.0,15001079.0,15111240.0,,,15285043.0
2035,{40DDEDBD-2FDD-4686-8F5E-DD0198E64312},15255162.0,15203059.0,15001079.0,15001082.0,15111136.0,15111058.0,,15285047.0
2036,{AB029B7A-D345-4CC1-B5C7-8A2784CBB4FA},15255163.0,15203060.0,15001082.0,15001082.0,15111168.0,15111226.0,15111198.0,15285047.0
2037,{B01CBC07-E0E8-42B5-9E1F-7416ED345243},15255164.0,15203061.0,15001083.0,15001083.0,15111277.0,15111102.0,15111136.0,15285051.0
2038,{1EE4F554-26B8-49B1-A24A-E84E358F51D5},15255165.0,15203062.0,15001084.0,15001084.0,15111277.0,15111303.0,15111005.0,15285052.0
2042,{143C291D-89FB-4F04-8C91-DCAD5B4C1964},15255180.0,15203066.0,15001069.0,15001071.0,15111209.0,15111132.0,,15285043.0
2043,{1A30E169-C7EC-4849-9880-F363D95D4AA2},15255181.0,15203067.0,15001069.0,15001071.0,15111209.0,15111132.0,15111259.0,15285043.0
2044,{A573266C-518D-4845-A7CE-34738FA734DB},15255182.0,15203068.0,15001071.0,15001071.0,15111260.0,,,15285043.0
2045,{90844AD2-C505-4ADB-A350-AC515753C5BA},15255183.0,15203069.0,15001071.0,15001072.0,15111213.0,,,15285043.0
2046,{B04ACE1E-2506-4F02-A189-C7941B6F2226},15255184.0,15203070.0,15001072.0,15001072.0,15111007.0,15111214.0,,15285043.0
2047,{64B79176-ACC5-4E5B-909D-42941CD94C6F},15255185.0,15203071.0,15001072.0,15001072.0,15111248.0,15111028.0,15111260.0,15285043.0
2048,{B3C18AB5-6F63-4CE0-99C7-0B80361F29E8},15255186.0,15203072.0,15001072.0,15001072.0,15111028.0,,,15285043.0
2049,{0C42D9ED-49C5-41B6-AAF3-173D4AFD864C},15255187.0,15203073.0,15001072.0,15001072.0,15111264.0,15111240.0,,15285043.0
2050,{5711A0A8-DF03-47B2-8BB2-D280E9ED825E},15255188.0,15203074.0,15001073.0,15001076.0,15111132.0,15111209.0,,15285042.0
2051,{9FE0238A-0609-4DA6-9E5D-CA717E6DA9A8},15255189.0,15203075.0,15001073.0,15001074.0,15111132.0,15111209.0,,15285042.0
2052,{67E64FC6-BD9B-4AF1-A25C-A2F8773EB62D},15255190.0,15203076.0,15001076.0,15001076.0,15111239.0,15111196.0,15111205.0,15285042.0
2053,{E539FD63-C5D9-431C-B768-D028E7D2E7B2},15255191.0,15203077.0,15001076.0,15001076.0,15111125.0,15111132.0,15111186.0,15285042.0
2054,{55018001-7901-4C15-9F96-A6B9883ADEAD},15255192.0,15203078.0,15001077.0,15001077.0,15111209.0,15111139.0,,15285043.0
2055,{8DC084EA-84C8-4B88-ACBB-9B26EDD9262A},15255193.0,15203079.0,15001078.0,15001078.0,15111261.0,15111132.0,,15285043.0
2056,{37DC2282-2253-4745-A52B-8A77B0F084FE},15255194.0,15203080.0,15001079.0,15001079.0,15111247.0,15111133.0,15111005.0,15285047.0
2057,{11876081-0821-462B-A664-0E63E1C75341},15255195.0,15203081.0,15001082.0,15001082.0,15111203.0,15111259.0,15111132.0,15285047.0
2058,{87B1653A-C91B-4630-B42E-B4A937E1A70F},15255123.0,15203082.0,15001064.0,15001069.0,15111229.0,,,15285039.0
2059,{9B83C8F8-8251-4123-AECB-72B4E199B425},15255125.0,15203083.0,15001066.0,15001066.0,15111190.0,,,15285039.0
2060,{899D9429-E918-4F76-A22D-9078F8FD8C16},15255128.0,15203084.0,15001066.0,15001066.0,15111196.0,,,15285039.0
2061,{391E3CEC-84ED-4750-A34D-C7E0F58B96A3},15255127.0,15203085.0,15001066.0,15001066.0,15111239.0,,,15285039.0
36,{FD612B8F-0C22-4281-92EB-1308E3A4BC7A},15251129.0,15200035.0,15001069.0,15001069.0,15111190.0,15111214.0,15111240.0,15285039.0
32,{75FC50F7-8529-4DD1-AA66-8298DBFB0894},15251130.0,15200036.0,15001069.0,15001069.0,15111239.0,,,15285039.0
77,{986465B1-E166-43A8-A866-7216C06D682D},15251131.0,15200037.0,15001069.0,15001069.0,15111229.0,15111214.0,,15285039.0
162,{880349DA-F127-4D3D-A9F2-592670F9CF17},15251132.0,15200039.0,15001069.0,15001069.0,15111229.0,15111221.0,,15285039.0
119,{47B52A05-C98A-4292-BD01-D0E6F3670D5C},15251140.0,15200040.0,15001069.0,15001069.0,15111132.0,15111202.0,,15285039.0
196,{81491E6F-B59C-4D46-842F-4595BF252ABC},15251141.0,15200041.0,15001069.0,15001069.0,15111112.0,15111186.0,,15285039.0
175,{DFA9FE70-C416-4B55-BCDE-24CBE0E1789B},15251142.0,15200042.0,15001069.0,15001069.0,15111112.0,15111186.0,,15285039.0
73,{9D87A0E4-65EA-40DF-87F6-D4695FE383E0},15251149.0,15200043.0,15001071.0,15001071.0,15111132.0,15111221.0,,15285043.0
97,{C36CE51B-1A0A-418B-9F7C-CA6CD7E1A5A8},15251150.0,15200044.0,15001069.0,15001071.0,15111206.0,15111137.0,,15285043.0
187,{052002CA-A2AC-4844-9FCA-8B59D080B2EA},15251151.0,15200045.0,15001069.0,15001069.0,15111206.0,,,15285043.0
23,{A7B8A0C8-BD66-4262-8BBB-B7282F96EAEF},15251152.0,15200046.0,15001071.0,15001071.0,15111260.0,15111191.0,,15285043.0
5,{03CC6DE4-8B33-48AC-8BA9-73527A5EF3E8},15251153.0,15200047.0,15001071.0,15001071.0,15111260.0,15111190.0,,15285043.0
211,{5BF5EA0B-C24A-46D3-84AC-719C49B2A4DE},15251154.0,15200048.0,15001071.0,15001071.0,15111196.0,,,15285043.0
24,{6D4D2272-5AFE-4915-9880-D49AD43DEE13},15251155.0,15200049.0,15001071.0,15001071.0,15111132.0,15111221.0,,15285043.0
185,{1B048AE6-00D1-4D12-879E-F5C809C50816},15251156.0,15200050.0,15001071.0,15001071.0,15111177.0,,,15285043.0
188,{15BE1C48-DA09-4D42-B490-63817C7068A0},15251159.0,15200051.0,15001071.0,15001072.0,15111132.0,15111221.0,,15285043.0
6,{C53E0FB1-5524-48C7-AAB7-88C1C49D2D2B},15251160.0,15200052.0,15001071.0,15001072.0,15111206.0,,,15285043.0
35,{7A207047-5565-433D-8618-16D2F65FD54C},15251157.0,15200053.0,15001071.0,15001071.0,15111132.0,15111196.0,,15285043.0
198,{82FEEBF9-B02B-42AA-BB29-A2915B08291C},15251158.0,15200054.0,15001072.0,15001072.0,15111198.0,15111158.0,,15285043.0
1185,{A6B4A689-56FE-441D-8BA4-0CD0D76B227D},,15200055.0,15001069.0,15001076.0,15111186.0,15111132.0,15111102.0,15285040.0
1186,{D38000B5-3EE4-44AD-AEB7-3FFFA2B1CBA3},,15200056.0,15001076.0,15001079.0,15111132.0,15111186.0,15111102.0,15285043.0
197,{A483F15C-7B1C-4276-B1FC-2F6C98318BAC},15251163.0,15200057.0,15001072.0,15001072.0,15111260.0,,,15285043.0
163,{C3165274-5B52-4A66-8B64-26B88FB37EF8},15251165.0,15200058.0,15001072.0,15001072.0,15111237.0,,,15285043.0
134,{247C3AC8-9602-415F-AE9A-9234FEBE3ADF},15251166.0,15200059.0,15001072.0,15001072.0,15111133.0,15111142.0,,15285043.0
75,{1C531426-3C19-4CDB-9F2F-0FE2B4373CDF},15251167.0,15200060.0,15001072.0,15001072.0,15111240.0,15111260.0,,15285043.0
142,{7AE9DBEF-E846-4879-9CA3-37C14AEFD380},15251172.0,15200061.0,15001073.0,15001073.0,15111133.0,15111259.0,,15285043.0
153,{E0CB126D-DB56-4B40-8D80-5C5A166272BA},15251173.0,15200062.0,15001073.0,15001073.0,15111198.0,15111229.0,,15285043.0
78,{B9242A63-A992-4073-A522-F3809724F8FA},15251191.0,15200063.0,15001073.0,15001073.0,15111257.0,15111132.0,,15285043.0
181,{09E510A4-3C66-4F2A-9D76-A2412675DEC8},15251192.0,15200064.0,15001073.0,15001073.0,15111159.0,15111247.0,,15285043.0
26,{A62F9B3F-D2CE-4707-89D0-244267E2E235},15251193.0,15200065.0,15001073.0,15001073.0,15111247.0,15111196.0,15111137.0,15285043.0
102,{BAFFA56A-686C-4FE7-AF24-28A69C37EF8C},15251194.0,15200066.0,15001073.0,15001073.0,15111196.0,15111137.0,,15285043.0
231,{B71AE56E-6A81-4E09-95DA-99329F02DE6E},15251195.0,15200067.0,15001073.0,15001073.0,15111102.0,15111132.0,15111137.0,15285043.0
98,{2681A61E-E0DF-4BB7-BB25-AA49EC31A827},15251196.0,15200068.0,15001073.0,15001074.0,15111102.0,15111247.0,15111137.0,15285043.0
91,{859674A4-EA4F-4BD9-8459-F486571EB7CF},15251197.0,15200069.0,15001074.0,15001074.0,15111102.0,15111247.0,,15285043.0
195,{CBAF2E9B-7A55-4161-8540-47E559F738F3},15251198.0,15200070.0,15001074.0,15001074.0,15111251.0,15111196.0,15111137.0,15285043.0
82,{61951AD8-C973-4FB8-9C07-81C4855A6E73},15251208.0,15200071.0,15001076.0,15001076.0,15111133.0,15111221.0,,15285043.0
50,{5CEC1DB4-53E2-407B-BA6C-9D68CEF83791},15251209.0,15200072.0,15001076.0,15001076.0,15111196.0,,,15285043.0
